lang	avg_len	shannon	test_shannon	test_loss	test_acc	best_epoch	val_loss	val_acc
Benschop Ut	4.87719298245614	4.549530707111554	4.460127111827572	3.3545687491433664	0.3611940443515777	24.0	3.235294342041016	0.3386581540107727
Bergen op Zoom NB	4.696428571428571	4.537443893384867	4.404732111029489	3.0658697400774275	0.385579913854599	17.0	3.1471121311187744	0.3333333432674408
Bergentheim Ov	4.446428571428571	4.592541382248375	4.575184693255275	3.4859981536865234	0.3409835994243622	17.0	3.4180424213409424	0.2975778579711914
Berkel-Oud ZH	5.2407407407407405	4.481260107995992	4.294424779965364	2.9017712628399885	0.4124629199504852	15.0	2.885000705718994	0.3653250634670257
Bleskensgraaf ZH	5.410714285714286	4.504035270726535	4.326661929142276	2.9492318289620534	0.4011141955852508	23.0	2.9412953853607178	0.3483483493328094
Blokzijl Ov	4.5	4.585842288496144	4.499239547216333	3.246016638619559	0.3409090936183929	23.0	3.288481950759888	0.3144876360893249
Boekel NB	4.824561403508772	4.599626125269756	4.385260000608174	3.406982421875	0.3283132314682007	17.0	3.3229470252990723	0.3533568978309631
Borculo Gl	4.701754385964913	4.657358523680561	4.638911674496715	3.4909368146929824	0.3138461410999298	19.0	3.464597702026367	0.2980132400989532
Borkel NB	4.771929824561403	4.569985382051765	4.5158154423699575	3.455782706277412	0.3404255509376526	18.0	3.3354525566101074	0.3377049267292022
Borne Ov	4.163636363636364	4.84695620906338	4.775643753176529	3.7456240567294032	0.3133802711963653	21.0	3.653176069259644	0.30158731341362
Boven-Hardinxveld ZH	5.0	4.562287081761233	4.402679035548661	2.9568679244429976	0.3919753134250641	19.0	3.0329651832580566	0.3805031180381775
Boxtel NB	4.842105263157895	4.677960718800266	4.491564728881424	3.3494182385896383	0.3843843936920166	15.0	3.3929033279418945	0.3738019168376922
Breda NB	5.245614035087719	4.572572308103609	4.499957563755948	3.093834860283032	0.3735955059528351	20.0	3.13572359085083	0.3333333134651184
Bredevoort Gl	4.982142857142857	4.52487560285641	4.457910853194788	3.344529288155692	0.3343283534049988	22.0	3.221435546875	0.3375394344329834
Breskens Ze	4.473684210526316	4.707831404240519	4.635584535728375	3.522425601356908	0.317307710647583	22.0	3.6428470611572266	0.2892857193946838
Brielle ZH	4.859649122807017	4.5494018952954445	4.40718753417664	3.138261761581689	0.3622754514217376	18.0	3.0542726516723637	0.3343949019908905
Brouwershaven Ze	5.109090909090909	4.645146278850412	4.524587717273203	3.2558837890625	0.386904776096344	23.0	3.354745388031006	0.3418530225753784
Brummen Gl	4.875	4.602793441317093	4.550017693962759	3.4079192025320872	0.3434650599956512	19.0	3.504589080810547	0.2904290556907654
Brunssum Lb	4.481481481481482	4.6385453404626285	4.501051066938204	3.563603153935185	0.3006756901741028	23.0	3.33719539642334	0.3175675868988037
Budel NB	4.642857142857143	4.564137733276535	4.432371939082832	3.3331710270472934	0.3481012880802154	18.0	3.235278844833374	0.3344594538211822
Buurmalsen Gl	4.732142857142857	4.648898730333896	4.59198603197178	3.407518114362444	0.3333333134651184	22.0	3.250739336013794	0.3476821184158325
Callantsoog NH	4.964912280701754	4.5172464141828215	4.411803466349401	3.213892886513158	0.3852941393852234	16.0	3.342355966567993	0.337579607963562
Coevorden Dr	4.581818181818182	4.642782778782963	4.567788731285307	3.2794189453125	0.3485341966152191	19.0	3.2636845111846924	0.3254237174987793
Culemborg Gl	4.773584905660377	4.581709266881929	4.389512892214094	3.340972036685584	0.3823529481887817	18.0	3.103681325912476	0.3672727346420288
Dalfsen Ov	4.631578947368421	4.57053344147714	4.630980023847086	3.542937697025768	0.2897196114063263	19.0	3.399574041366577	0.25
De Lier ZH	4.962264150943396	4.573571987408519	4.424669487444975	3.0571766979289503	0.3575949370861053	20.0	2.947441816329956	0.3907692432403564
De Lutte Ov	4.264150943396227	4.639116352747056	4.516035745060988	3.4230162422612027	0.3225806355476379	18.0	3.5945863723754883	0.3085501790046692
De Rijp NH	4.964285714285714	4.65824720730698	4.569121897825837	3.2602735246930803	0.3922155797481537	20.0	3.3514926433563232	0.3523809611797333
Dedemsvaart Ov	4.571428571428571	4.6499466410558	4.601554409349002	3.432195390973772	0.3301282227039337	17.0	3.355704069137573	0.2758620679378509
Deil Gl	5.107142857142857	4.578960823379686	4.476060039878749	3.3531409672328403	0.3450292348861694	18.0	3.2821714878082275	0.3187919557094574
Delden Ov	4.303571428571429	4.850113547175615	4.707711439247286	3.611157826014928	0.2929292917251587	18.0	3.611558675765991	0.2693727016448974
Delft ZH hoog	5.052631578947368	4.445350439547759	4.371545241408253	3.134954619825932	0.3710145056247711	24.0	3.0868804454803467	0.324159026145935
Delft ZH laag	5.0701754385964914	4.590318668426997	4.510564101422532	3.3798750492564418	0.338150292634964	35.0	3.2863218784332275	0.3303030133247375
Den Dungen NB	4.754385964912281	4.6474704008810575	4.533260949493452	3.448871010228207	0.353658527135849	15.0	3.3399038314819336	0.3484320640563965
Den Ham Ov	4.490909090909091	4.79976312433867	4.734571760943278	3.6491247003728695	0.3245033025741577	17.0	3.579184532165528	0.2579505443572998
Den Hoorn NH	4.842105263157895	4.5514643757782265	4.424312397297478	3.3190275493421053	0.3573573529720306	21.0	3.4188051223754883	0.3154574334621429
Den Oever NH	5.0	4.48617454292868	4.456087138899792	3.229815891810826	0.3511904776096344	19.0	3.2643420696258545	0.3408360183238983
Deurne NB	4.745454545454545	4.540301965476278	4.448516427421249	3.4254169810901987	0.3512658178806305	16.0	3.448509454727173	0.3095237910747528
Deventer Ov	5.2	4.4894436015787935	4.483888862939192	3.2128001819957386	0.3929618895053863	19.0	2.9553236961364746	0.3685800731182098
Didam Gl	4.631578947368421	4.605877246541364	4.43265602280838	3.4283209014357183	0.3644859790802002	24.0	3.3054747581481934	0.3456375896930694
Diemen NH	5.368421052631579	4.48069210926044	4.369741351413736	2.918476573207922	0.4435261785984039	21.0	2.947129011154175	0.3888888955116272
Diepenveen Ov	4.719298245614035	4.58491504302029	4.551245930994924	3.410776506390488	0.3036809861660003	20.0	3.445059299468994	0.2983050942420959
Dieren Gl	5.035714285714286	4.440545232810193	4.387883104145806	3.1306005205426897	0.393491119146347	24.0	2.9873571395874023	0.390625
Dodewaard Gl	4.714285714285714	4.509475865185038	4.44117116581857	3.316964558192662	0.3937500119209289	18.0	3.1488595008850098	0.3680555522441864
Doesburg Gl	5.12280701754386	4.5457759468054215	4.497720924225752	3.4511940939384598	0.3581661880016327	25.0	3.213030815124512	0.3746129870414734
Doetinchem Gl	5.107142857142857	4.491344788602559	4.452844042245864	3.149786812918527	0.4181286692619324	23.0	3.057647943496704	0.3598726093769073
Dongen NB	4.807017543859649	4.557020392723308	4.420895058460864	3.352752150150768	0.347432017326355	25.0	3.24932074546814	0.3538961112499237
Doornspijk Gl	4.482142857142857	4.599421799601351	4.56043450304901	3.259939193725586	0.3159609138965606	19.0	3.258508443832397	0.3171641826629638
Driebruggen ZH	5.464285714285714	4.511058239436934	4.412760871326906	2.7934608459472656	0.450276255607605	22.0	2.7078895568847656	0.409221887588501
Druten Gl	4.803921568627451	4.533649161003347	4.411860095530022	3.3666654100605085	0.375	23.0	3.1253585815429688	0.3608247339725494
Dwingeloo Dr	4.732142857142857	4.670192436095446	4.598228582506481	3.3162563868931363	0.3177570104598999	20.0	3.3240466117858887	0.3051947951316833
Echt Lb	4.618181818181818	4.747974346022246	4.647711300753265	3.6028037331321023	0.3495145738124847	17.0	3.444915533065796	0.3310344815254211
Edam NH	5.140350877192983	4.501950385893699	4.3943657291652505	2.936684859426398	0.3914285600185394	17.0	2.9323995113372803	0.3363914489746094
Ede Gl	4.714285714285714	4.560019654006661	4.477152897165106	3.374865395682199	0.3656249940395355	14.0	3.3928756713867188	0.3141762316226959
Eede Ze	4.649122807017544	4.513902326942929	4.437815398863135	3.2003326416015625	0.3136646151542663	18.0	3.1036617755889893	0.3344827592372894
Eelde Dr	4.589285714285714	4.723481843513133	4.612768182256356	3.2051993778773715	0.3482428193092346	16.0	3.297734260559082	0.2935153543949127
Eenrum Gn	4.611111111111111	4.668907826673809	4.622809707271832	3.263050503200955	0.3465346693992615	18.0	3.2720654010772705	0.298561155796051
Eexterveen Dr	4.660714285714286	4.693753150911303	4.565372301620981	3.1593706948416576	0.3406940102577209	18.0	3.193336248397827	0.3061224520206451
Egmond aan Zee NH	4.660714285714286	4.423677939542227	4.306365471450754	3.1494712829589844	0.4132492244243622	16.0	3.2527215480804443	0.3377483487129211
Egmond-Binnen NH	4.875	4.47020755351034	4.409186081599778	3.140820094517299	0.4042553305625915	19.0	3.2349777221679688	0.3426791131496429
Eibergen Gl	4.754385964912281	4.586036128842832	4.579033802205598	3.501179209926672	0.3292682766914367	19.0	3.356375932693481	0.3489933013916015
Eijsden Lb	4.672727272727273	4.656070638063144	4.463579854395018	3.42513427734375	0.3557692468166351	16.0	3.312172174453736	0.3390410840511322
Eindhoven NB	4.771929824561403	4.580872526162363	4.464468483434439	3.1499467816269187	0.3768996894359588	18.0	3.363583564758301	0.3333333432674408
Elburg Gl	4.7407407407407405	4.517139390218281	4.494881048951053	3.3005540635850696	0.2967741787433624	21.0	3.310746192932129	0.2911877334117889
Enkhuizen NH	5.142857142857143	4.460226771448484	4.394581851959124	3.0037389482770647	0.3779069781303406	20.0	2.8804116249084477	0.3525835871696472
Epen Lb	4.52	4.566255480555475	4.41314735988176	3.413208923339844	0.3442029058933258	21.0	3.340324640274048	0.3007246553897857
Fijnaart NB	5.4035087719298245	4.520469666724531	4.433695769788432	2.982429905941612	0.4082191884517669	18.0	2.982213258743286	0.3373134434223175
Finsterwolde Gn	4.732142857142857	4.78282516366705	4.708319281525474	3.1268182482038225	0.386292815208435	13.0	3.3825087547302246	0.3387621939182281
Garderen Gl	5.2631578947368425	4.5351178377787935	4.451711729744597	3.2691203334875274	0.3837535083293915	22.0	3.1531476974487305	0.3461538553237915
Gasselte Dr	4.596491228070176	4.626970961796469	4.509944225540569	3.052979854115269	0.3479623794555664	20.0	3.2249515056610107	0.3003412783145904
Geldrop NB	4.631578947368421	4.533809355892433	4.441708798295805	3.395526819061814	0.3177570104598999	17.0	3.508991241455078	0.3000000119209289
Genemuiden Ov	4.581818181818182	4.579515548150334	4.549617634675221	3.355773093483665	0.3127035796642303	22.0	3.3984155654907227	0.2989690899848938
Gerwen NB	4.767857142857143	4.532269244442513	4.454458245215797	3.514054162161691	0.3560371398925781	19.0	3.312597751617432	0.3535353541374206
Giesbeek Gl	5.017543859649122	4.564264370397988	4.521870274926675	3.111973812705592	0.4110787212848663	17.0	3.2151615619659424	0.3746031820774078
Giethoorn Ov	4.7368421052631575	4.574485368718264	4.530033583465991	3.4044992547286186	0.2966361045837402	21.0	3.477791547775269	0.2626262605190277
Goes Ze	5.298245614035087	4.527800671402558	4.467344673324067	3.0885812859786186	0.3844011127948761	18.0	3.0903069972991943	0.3446153998374939
Goirle NB	4.642857142857143	4.622469454822856	4.513121294042344	3.354705265590123	0.3670886158943176	26.0	3.234856605529785	0.3288590610027313
Gorssel Gl	4.821428571428571	4.5392138530972925	4.546451565167842	3.572870526994978	0.3098159432411194	23.0	3.3937923908233643	0.2861842215061188
Gouda ZH	5.315789473684211	4.52285144806659	4.458256480888938	2.8434014571340462	0.4472222328186035	16.0	2.7479162216186523	0.429824560880661
Gouderak ZH	5.313725490196078	4.432481172858365	4.289128649263495	2.9213439343022367	0.3819875717163086	18.0	2.8326902389526367	0.4030769169330597
Goudswaard ZH	4.912280701754386	4.533882030660205	4.427735985679382	3.189446164850603	0.3709198832511902	20.0	3.213249921798706	0.3587301671504974
Grave NB	4.54	4.602002612108339	4.562722165215777	3.433939208984375	0.3176895380020141	24.0	3.367715120315552	0.3166023194789886
Grijpskerk Gn	4.56140350877193	4.697276821680606	4.631357063015231	3.360121877569901	0.3501577377319336	24.0	3.2946887016296387	0.3716216385364532
Grijpskerke Ze	5.087719298245614	4.525676500277263	4.460791461575294	3.190715321323328	0.3717579245567322	19.0	3.381465435028076	0.3099041581153869
Groenekan Ut	4.839285714285714	4.553359690428029	4.483040680071462	3.1262258802141463	0.4097859561443329	21.0	3.159096956253052	0.3512658178806305
Groenlo Gl	4.982142857142857	4.6182937839881975	4.509150132349745	3.435691561017717	0.3611940443515777	22.0	3.5295610427856445	0.2790697515010834
Groesbeek Gl	4.857142857142857	4.591388335415474	4.522442656135516	3.2811595371791293	0.353658527135849	18.0	3.2374815940856934	0.3501683473587036
Gronsveld Lb	4.563636363636364	4.632933705169218	4.559670173872498	3.464088856090199	0.3464052379131317	20.0	3.3238649368286133	0.3476821184158325
Grubbenvorst Lb	4.771929824561403	4.577522428036465	4.490811664077944	3.281294973273026	0.3647416532039642	14.0	3.3784468173980717	0.3267326951026916
Gulpen Lb	4.490566037735849	4.612335938185178	4.479792996065971	3.40184164946934	0.3470790386199951	16.0	3.373337745666504	0.3061224520206451
Haaksbergen Ov	4.381818181818182	4.714186191759178	4.671660834421069	3.7007285378196015	0.2939189374446869	21.0	3.588721990585327	0.2633451819419861
Haamstede Ze	5.017857142857143	4.600451661210102	4.410880860296415	3.2925022670200894	0.3412462770938873	20.0	3.37085485458374	0.3333333432674408
Haps NB	4.517857142857143	4.553946089050601	4.488072029261594	3.4222815377371654	0.3236246109008789	15.0	3.2865312099456787	0.3085106313228607
Hardenberg Ov	4.56140350877193	4.676359341868773	4.653126082581092	3.536310028611568	0.3091482818126678	15.0	3.671854972839356	0.2676056325435638
Harderwijk Gl	5.105263157894737	4.430006121357862	4.434299320375217	3.094485901949698	0.3879310190677643	19.0	3.0778419971466064	0.3687500059604645
Hasselt Ov	4.614035087719298	4.601284803736691	4.515788033672581	3.4316125167043587	0.3031249940395355	21.0	3.479288339614868	0.2761194109916687
Hattem Gl	4.428571428571429	4.640958976233422	4.602795634618907	3.488174165998186	0.3157894611358642	16.0	3.5878756046295166	0.2589928209781647
Havelte Dr	4.7368421052631575	4.636977244315406	4.568518913306117	3.329379968475877	0.3302752375602722	16.0	3.245067358016968	0.3033333420753479
Heerde Gl	4.571428571428571	4.723601276497033	4.7080328752012885	3.700524738856725	0.285256415605545	26.0	3.459329843521118	0.2915254235267639
Heerewaarden Gl	4.796296296296297	4.529877875966895	4.4590275651477285	3.3279797589337385	0.3610223531723022	18.0	3.234494924545288	0.3492063581943512
Hei- en Boeicop ZH	5.0181818181818185	4.550970992386395	4.446917526251394	3.1929526589133523	0.3987915515899658	21.0	3.285235643386841	0.344936728477478
Heinkenszand Ze	5.12280701754386	4.5432796595075695	4.471754371119592	3.234009859854715	0.3724928498268127	16.0	3.300755262374878	0.3395638465881347
Heino Ov	4.385964912280702	4.648205792698078	4.644193493553074	3.5542757803933664	0.3061889111995697	19.0	3.5449795722961426	0.2680412530899048
Hellendoorn Ov	4.208333333333333	4.730093202259294	4.448885454923373	4.178852399190267	0.2240000069141388	23.0	4.123996734619141	0.2527472674846649
Hellevoetsluis ZH	5.125	4.57887783250638	4.475335013544192	2.9761456080845425	0.3877551257610321	19.0	2.915526866912842	0.3666666448116302
Helmond NB	4.767857142857143	4.452434899956545	4.4022172914315805	3.338819776262556	0.3498452007770538	19.0	3.1422665119171143	0.3309091031551361
Hengelo Gl	4.947368421052632	4.557563679044874	4.509514722983623	3.39776397169682	0.3274336159229278	25.0	3.2918500900268555	0.3419354856014251
Herkingen ZH	4.964912280701754	4.407310135511207	4.287958791417284	3.049311587685033	0.3911764919757843	19.0	2.944908857345581	0.369905948638916
Heteren Gl	5.0	4.592354333289852	4.488589917543684	3.334168035333807	0.3666666448116302	20.0	3.282414436340332	0.3386581540107727
