lang,concept_id,phoneme_id,phoneme,phoneme_len,phoneme_loss
Goirle NB,5,57015,b ɒ r d ə,6,5.599119663238525
Goirle NB,23,57033,d ɒ k ə,5,3.563284397125244
Goirle NB,29,57039,d i v ə,5,4.158663749694824
Goirle NB,34,57045,d ʌ v ə,5,4.068611145019531
Goirle NB,36,57047,o w ə,4,4.900844097137451
Goirle NB,43,57054,ɣ ɑ l,4,4.313231945037842
Goirle NB,59,57070,ɦ e m ɔ ɫ,6,4.976926326751709
Goirle NB,72,57084,k ɑ l ə v ə n,8,4.305150985717773
Goirle NB,74,57086,k ɒ m ə ʁ s,7,4.922844886779785
Goirle NB,76,57088,k ɛ ʀ ə,5,3.1575870513916016
Goirle NB,77,57089,k a s t ə,6,3.800755739212036
Goirle NB,81,57093,k ɛ ʀ v ɔ ɫ,7,5.315709590911865
Goirle NB,83,57095,k ɫ ɒ v ə ʀ,7,3.79331636428833
Goirle NB,91,57103,k ɔ ʀ s,5,3.4258010387420654
Goirle NB,105,57117,m ɑ n d ə,6,3.591008424758911
Goirle NB,107,57120,m ɒ z ə l ə,7,4.018243312835693
Goirle NB,108,57121,m a i,4,5.444018363952637
Goirle NB,118,57130,n ɔ l d ə,6,4.645019054412842
Goirle NB,124,57136,p ɒ i,4,5.580867767333984
Goirle NB,143,57152,ʀ ɔ k,4,3.8723998069763184
Goirle NB,155,57165,s m e i s,6,4.462916851043701
Goirle NB,166,57177,s ʌ k ə ʀ,6,4.507462501525879
Goirle NB,208,57219,z i k t ə n,7,4.743819713592529
Goirle NB,226,57236,d ʀ ø x,5,5.340340614318848
Goirle NB,231,57241,ɛ i ɣ ə,5,4.278869152069092
Goirle NB,235,57245,f l ɑ u w,6,4.5865397453308105
Goirle NB,261,57271,k w ɔ t,5,4.806023120880127
Goirle NB,263,57273,l ɑ t,4,3.7813968658447266
Goirle NB,267,57277,ɫ e i x,5,4.163044452667236
Goirle NB,278,57288,p r o ə p ə ʀ,8,4.3834991455078125
Goirle NB,285,57294,s x e f,5,4.102107048034668
Goirle NB,287,57296,s x ɛ ʁ ə p,7,4.589089393615723
Goirle NB,294,57303,s t ɛ f,5,3.891279697418213
Goirle NB,309,57319,v ʀ ɛ i,5,4.3052077293396
Goirle NB,315,57327,z ɑ x t,5,3.398066282272339
Goirle NB,337,57350,b ʀ ɒ i j ə,7,3.025160074234009
Goirle NB,344,57357,d i n ə,5,3.727928638458252
Goirle NB,353,57366,d ɑ r ə v ə,7,4.417965888977051
Goirle NB,357,57370,x ɒ p ə,5,4.358977317810059
Goirle NB,369,57382,ɦ ɑ u w ə,6,3.0342509746551514
Goirle NB,371,57384,j ø k ə,5,5.188872814178467
Goirle NB,374,57387,k ɵ ʀ ə,5,3.6922497749328613
Goirle NB,382,57395,k ʀ ɒ k ə,6,3.3947694301605225
Goirle NB,387,57400,l ɒ t ə,5,3.7041573524475098
Goirle NB,389,57402,ɫ ɪ ʀ ə,5,3.8149971961975098
Goirle NB,398,57411,m ɛ n ə,5,3.5399441719055176
Goirle NB,420,57433,s x ɵ d ə,6,4.403257846832275
Goirle NB,425,57438,s l ʌ t ə,6,3.586151361465454
Goirle NB,439,57452,s t e i k ə,7,3.1752772331237793
Goirle NB,480,57494,z y k ə,5,3.5327095985412598
Goirle NB,482,57496,z ɑ u t ə,6,3.252284288406372
Goirle NB,485,57499,z w ɛ m ə,6,3.8150627613067627
Goirle NB,520,57535,ɔ m,3,5.0564188957214355
Goirle NB,528,57543,t ɵ s ə,5,4.983697891235352
Goirle NB,541,57556,w u n s d ɑ x,8,5.243048667907715
Goirle NB,546,57561,z ø v ə t ə x,8,4.422005653381348
Gorssel Gl,5,57569,b ɔ ə d ə,6,4.825839519500732
Gorssel Gl,23,57584,d a k ə n,6,3.3318278789520264
Gorssel Gl,29,57590,d i v m,5,4.029355049133301
Gorssel Gl,34,57596,d u v ə n,6,3.8386123180389404
Gorssel Gl,36,57597,ɛ u ʋ ə n,6,5.796610355377197
Gorssel Gl,43,57604,x ɑ l ə,5,4.707005500793457
Gorssel Gl,59,57620,ɦ e m ɔ ɫ,6,5.253366470336914
Gorssel Gl,72,57634,k ɑ l v ə r,7,4.549952983856201
Gorssel Gl,74,57636,k a m ə s,6,4.822572708129883
Gorssel Gl,76,57637,k ɑ r n,5,3.702512741088867
Gorssel Gl,77,57638,k ɑ s t n,6,3.3659846782684326
Gorssel Gl,81,57642,k ɛ r ə v ɔ ɫ,8,5.548830986022949
Gorssel Gl,83,57644,k l e v ə r,7,3.9392640590667725
Gorssel Gl,91,57651,k ʊ ə t s,6,5.74915075302124
Gorssel Gl,105,57665,m ɒ n d ə n,7,3.29829478263855
Gorssel Gl,107,57668,m a z l n,6,5.267651081085205
Gorssel Gl,108,57669,m ɛ i,4,4.916162490844727
Gorssel Gl,118,57679,n ɒ l d ə n,7,4.970009803771973
Gorssel Gl,124,57685,p a i j ə,6,4.828135967254639
Gorssel Gl,129,57690,p ɛ p ə r,6,4.166656017303467
Gorssel Gl,143,57703,r o k,4,4.214498519897461
Gorssel Gl,155,57715,s m e j n,6,5.022363662719727
Gorssel Gl,166,57727,s y k ə r,6,4.7526774406433105
Gorssel Gl,208,57768,z i k t ə n,7,4.2817158699035645
Gorssel Gl,226,57785,d r ø x ə,6,3.896153450012207
Gorssel Gl,231,57790,ɛ ɣ ŋ,4,5.2995686531066895
Gorssel Gl,235,57794,f l ɑ u w,6,6.241507053375244
Gorssel Gl,261,57820,k ʋ ɔ t,5,4.823143005371094
Gorssel Gl,263,57822,l a t ɦ ə,6,5.431746006011963
Gorssel Gl,267,57826,l ʌ x,4,5.413330078125
Gorssel Gl,285,57843,s x e f,5,3.7830898761749268
Gorssel Gl,287,57845,s x æ r ə p,7,5.412505626678467
Gorssel Gl,294,57852,s t i f,5,4.3981733322143555
Gorssel Gl,309,57866,v r i,4,3.969118118286133
Gorssel Gl,315,57873,z ɑ x t ə,6,3.707601547241211
Gorssel Gl,337,57895,b r a n ə,6,3.7169840335845947
Gorssel Gl,344,57902,d e n ə n,6,3.4999191761016846
Gorssel Gl,353,57911,d œ r ə v ə n,8,4.5289387702941895
Gorssel Gl,357,57915,x a p m,5,4.363539218902588
Gorssel Gl,369,57927,ɦ ɔ l d n,6,3.747952461242676
Gorssel Gl,371,57929,j ɵ k ŋ,5,5.007176399230957
Gorssel Gl,374,57932,k œ ə n,5,4.581150531768799
Gorssel Gl,382,57940,k r a k ŋ,6,3.6407783031463623
Gorssel Gl,387,57945,l ɑ t n,5,3.1192493438720703
Gorssel Gl,389,57947,l ɪ r ə n,6,3.2792224884033203
Gorssel Gl,398,57956,m e n,4,4.3972625732421875
Gorssel Gl,420,57978,s x ɵ d n,6,4.125700950622559
Gorssel Gl,425,57983,s l y t n,6,3.5670440196990967
Gorssel Gl,439,57997,s t ɛ k ə n,7,3.1014411449432373
Gorssel Gl,480,58039,z ø k ə n,6,3.339111328125
Gorssel Gl,482,58041,z ɔ l t n,6,3.482778310775757
Gorssel Gl,485,58043,z ʋ ɛ m,5,4.343116760253906
Gorssel Gl,520,58079,ɵ m,3,6.641422271728516
Gorssel Gl,528,58087,t ɵ s ə n,6,4.343261241912842
Gorssel Gl,541,58100,ʋ u n s d ɑ x,8,4.968400955200195
Gorssel Gl,546,58105,z ø ʋ ə n t ə x,9,4.823832035064697
Gouda ZH,5,58113,b a r d ə n,7,4.128031253814697
Gouda ZH,23,58130,d a k ə n,6,3.055295944213867
Gouda ZH,29,58136,d i v ə n,6,3.639772415161133
Gouda ZH,34,58142,d ʌ y v ə n,7,2.971841812133789
Gouda ZH,36,58144,ʔ e ʋ ə n,6,3.9255383014678955
Gouda ZH,43,58151,x ɑ ɫ,4,4.388866424560547
Gouda ZH,59,58167,ɦ e m ə ɫ,6,4.285157203674316
Gouda ZH,72,58181,k ɑ ɫ v ə n,7,3.818726062774658
Gouda ZH,74,58183,k a m ə r s,7,4.268819332122803
Gouda ZH,76,58185,k ɑ ɾ ə n,6,2.8353042602539062
Gouda ZH,77,58186,k ɑ s t ə n,7,3.194153308868408
Gouda ZH,81,58189,k ɛ ɾ ə v ə ɫ,8,4.3250603675842285
Gouda ZH,83,58191,k l a v ə r,7,4.183079242706299
Gouda ZH,91,58199,k o r t s,6,4.900153636932373
Gouda ZH,105,58213,m a n d ə n,7,3.1391735076904297
Gouda ZH,107,58216,m a z ə l ə n,8,3.50913143157959
Gouda ZH,108,58217,m ɛ i,4,4.2129106521606445
Gouda ZH,118,58227,n æ ɫ d ə n,7,5.811126708984375
Gouda ZH,124,58233,p a d ə n,6,3.2621910572052
Gouda ZH,129,58238,p e p ə ɾ,6,4.218665599822998
Gouda ZH,143,58252,r o u k,5,3.954981565475464
Gouda ZH,155,58265,s m e d ə n,7,3.393289804458618
Gouda ZH,166,58277,s ʌ y k ə ɾ,7,4.245131015777588
Gouda ZH,208,58319,z i k t ə s,7,5.029476642608643
Gouda ZH,226,58337,d ɾ o u x,6,3.5676491260528564
Gouda ZH,231,58342,ʔ ɛ i ɣ ə n,7,2.734527111053467
Gouda ZH,235,58346,f l ɑ u,5,4.216921329498291
Gouda ZH,261,58372,k ʋ a t,5,4.553713798522949
Gouda ZH,263,58374,l a t,4,4.284061431884766
Gouda ZH,267,58378,l e x,4,3.8310933113098145
Gouda ZH,278,58389,p r o u p ə ɾ,8,4.403071880340576
Gouda ZH,285,58396,s x e f,5,3.971543788909912
Gouda ZH,287,58398,s x ɛ ɾ ə p,7,3.8311097621917725
Gouda ZH,294,58405,s t ɛ i f,6,3.7732813358306885
Gouda ZH,309,58421,f ɾ ɛ i,5,3.7625527381896973
Gouda ZH,315,58429,s ɑ x t,5,3.752833604812622
Gouda ZH,337,58452,b ɾ a d ə n,7,2.9201467037200928
Gouda ZH,344,58459,d i n ə n,6,3.412731170654297
Gouda ZH,353,58468,d œ ɾ ə v ə n,8,3.6079673767089844
Gouda ZH,357,58472,x a p ə n,6,3.39272141456604
Gouda ZH,369,58484,ɦ ɑ u d ə n,7,3.4301750659942627
Gouda ZH,371,58486,j ø k ə n,6,3.9898269176483154
Gouda ZH,374,58489,k œ r ə n,6,4.365635395050049
Gouda ZH,382,58497,k ɾ a k ə n,7,3.1180307865142822
Gouda ZH,387,58502,l a t ə n,6,3.342198371887207
Gouda ZH,389,58504,l ɪ ɾ ə n,6,2.951592206954956
Gouda ZH,398,58513,m e n ə n,6,3.5794925689697266
Gouda ZH,420,58535,s x œ d ə n,7,3.6741223335266113
Gouda ZH,425,58540,s l ʌ y t ə n,8,2.933851957321167
Gouda ZH,439,58554,s t e k ə n,7,2.60102915763855
Gouda ZH,480,58596,z u k ə n,6,3.215055465698242
Gouda ZH,482,58598,z ɑ u t ə n,7,3.189143657684326
Gouda ZH,485,58601,z ʋ ɛ m ə n,7,4.0333476066589355
Gouda ZH,520,58637,ʔ ɔ m,4,4.251418590545654
Gouda ZH,528,58645,t œ s ə n,6,4.679272174835205
Gouda ZH,541,58658,ʋ u z d ɑ x,7,5.6036224365234375
Gouda ZH,546,58663,z e v ə n t ə x,9,4.292745113372803
Gouderak ZH,5,58671,b a ə r d ə n,8,3.072293281555176
Gouderak ZH,23,58688,d a ə k ə,6,3.349802017211914
Gouderak ZH,29,58693,d i v ə,5,4.495208263397217
Gouderak ZH,36,58698,ʔ e u ə n,6,3.9517822265625
Gouderak ZH,43,58704,x ɑ ɫ,4,4.153558254241943
Gouderak ZH,59,58717,ɦ e i m ə ɫ,7,3.6707262992858887
Gouderak ZH,74,58727,k a ə m ə r s,8,3.3270914554595947
Gouderak ZH,81,58732,k ɛ r ə f ə ɫ,8,3.76092791557312
Gouderak ZH,83,58734,k ɫ ɑ ə v ə r,8,4.911896228790283
Gouderak ZH,91,58741,k ɔ ə r t s,7,4.45619010925293
Gouderak ZH,105,58752,m a ə n d ə n,8,3.157412528991699
Gouderak ZH,107,58754,m a ə z ə ɫ ə,8,3.6779565811157227
Gouderak ZH,108,58755,m ɛ i,4,4.399733543395996
Gouderak ZH,118,58765,n a ə ɫ d ə,7,4.061795711517334
Gouderak ZH,129,58775,p e i p ə r,7,3.4022216796875
Gouderak ZH,143,58785,r o u k,5,3.796837329864502
Gouderak ZH,155,58797,s m ɪ t ə,6,4.000061511993408
Gouderak ZH,166,58809,s a y k ə r,7,3.3210301399230957
Gouderak ZH,208,58844,z i k t ə s,7,4.816470146179199
Gouderak ZH,226,58862,d r ɔ ə x,6,3.7123355865478516
Gouderak ZH,231,58867,ʔ ɛ i x ə,6,3.6966753005981445
Gouderak ZH,235,58871,f ɫ a u,5,3.8350634574890137
Gouderak ZH,261,58897,k ʋ a ə t,6,4.119992733001709
Gouderak ZH,263,58899,ɫ a ə t,5,3.5908894538879395
Gouderak ZH,267,58903,ɫ e i x,5,3.0608959197998047
Gouderak ZH,278,58914,p r o u p ə r,8,3.6088380813598633
Gouderak ZH,285,58921,s x e i f,6,3.3374881744384766
Gouderak ZH,287,58923,s x ɛ r ə p,7,3.5281713008880615
Gouderak ZH,294,58930,s t ɛ i f,6,3.7355432510375977
Gouderak ZH,309,58946,v r ɛ i,5,3.3967483043670654
Gouderak ZH,315,58954,s a x t,5,3.7484402656555176
Gouderak ZH,337,58977,b r a i ə,6,3.304410934448242
Gouderak ZH,344,58984,d i n ə,5,3.9439244270324707
Gouderak ZH,353,58993,d ʌ r ə v ə,7,4.230451583862305
Gouderak ZH,357,58997,x a ə p ə,6,3.6966216564178467
Gouderak ZH,369,59009,ɦ a u ə,5,3.602701187133789
Gouderak ZH,371,59011,j ʌ k ə,5,5.303742408752441
Gouderak ZH,374,59014,k œ ə r ə,6,4.630772113800049
Gouderak ZH,382,59022,k r a ə k ə,7,3.071655035018921
Gouderak ZH,389,59028,ɫ e ə r ə,6,3.4338760375976562
Gouderak ZH,398,59037,m e i n ə,6,3.5140621662139893
Gouderak ZH,420,59059,s x ʌ d ə n,7,3.738797426223755
Gouderak ZH,425,59064,s ɫ a y t ə,7,3.1047956943511963
Gouderak ZH,439,59078,s t e i k ə n,8,2.6682400703430176
Gouderak ZH,480,59120,z u k ə,5,4.016158103942871
Gouderak ZH,482,59122,z a u t ə n,7,2.9400978088378906
Gouderak ZH,485,59125,z ʋ ɛ m ə,6,4.112760066986084
Gouderak ZH,520,59155,ʔ ɔ m,4,4.1322221755981445
Gouderak ZH,528,59163,t ʌ s ə,5,5.254113674163818
Gouderak ZH,541,59176,ʋ u n s d ɑ x,8,4.562868595123291
Gouderak ZH,546,59181,z ø ə v ə n t ə x,10,4.2987775802612305
Goudswaard ZH,5,59189,b æ r d ə,6,4.371506214141846
Goudswaard ZH,23,59208,d æ k ə,5,3.858705520629883
Goudswaard ZH,29,59214,d i v ə,5,4.226592063903809
Goudswaard ZH,34,59220,d ɔ i v ə,6,3.271040916442871
Goudswaard ZH,36,59222,ɪ u w ə,5,4.963235855102539
Goudswaard ZH,43,59229,x æ l,4,4.527085304260254
Goudswaard ZH,59,59245,ə ɦ e i m ɔ ɫ,8,5.880404472351074
Goudswaard ZH,72,59259,k ɑ l ə v ə r s,9,4.061067581176758
Goudswaard ZH,74,59261,k a m ə r s,7,3.794564962387085
Goudswaard ZH,76,59263,k ɑ ɾ ə,5,5.304718971252441
Goudswaard ZH,77,59264,k ɑ s t ə,6,3.478499174118042
Goudswaard ZH,81,59268,k ɛ r ə v ɔ ɫ,8,5.080559730529785
Goudswaard ZH,83,59270,k ɫ ɑ v ə r,7,4.217255115509033
Goudswaard ZH,91,59278,k ɔ r s,5,3.6563968658447266
Goudswaard ZH,105,59291,m a n d ə,6,3.517594337463379
Goudswaard ZH,107,59294,m a z ə l ə,7,4.393404483795166
Goudswaard ZH,108,59295,m ɑ i,4,4.4038238525390625
Goudswaard ZH,118,59305,n ɛ l d ə,6,4.415566921234131
Goudswaard ZH,124,59311,p æ i j ə,6,4.56478214263916
Goudswaard ZH,129,59316,p e i p ə r,7,3.778247594833374
Goudswaard ZH,143,59330,r o k,4,4.812153339385986
Goudswaard ZH,155,59342,s m e i ə,6,4.199939250946045
Goudswaard ZH,166,59354,s ɔ i k ə r,7,4.145815849304199
Goudswaard ZH,208,59397,z i k t ə s,7,4.871054649353027
Goudswaard ZH,226,59415,d r o x,5,4.099063873291016
Goudswaard ZH,231,59420,ɑ i x ə,5,3.8086581230163574
Goudswaard ZH,235,59424,f l ɑ u w,6,4.898299217224121
Goudswaard ZH,261,59450,k ʋ ɑ t,5,4.313625335693359
Goudswaard ZH,263,59452,l æ t,4,4.271790504455566
Goudswaard ZH,267,59456,ɫ e i x,5,3.4348130226135254
Goudswaard ZH,278,59467,p r o u p ə r,8,4.047356605529785
Goudswaard ZH,285,59474,s x e i f,6,3.780289888381958
Goudswaard ZH,287,59476,s x ɛ r ə p,7,3.7318103313446045
Goudswaard ZH,294,59483,s t ɑ i f,6,3.8383941650390625
Goudswaard ZH,309,59499,v r ɑ i,5,3.540477752685547
Goudswaard ZH,315,59507,z æ x t,5,3.793484926223755
Goudswaard ZH,337,59530,b r æ j ə,6,3.487727403640747
Goudswaard ZH,344,59537,d i n ə,5,4.078471660614014
Goudswaard ZH,353,59546,d ɵ r ə v ə,7,3.7620620727539062
Goudswaard ZH,357,59550,x a p ə,5,3.8711185455322266
Goudswaard ZH,369,59561,ɦ a u w ə,6,3.515625238418579
Goudswaard ZH,371,59563,j ɔ k ə,5,3.801860809326172
Goudswaard ZH,374,59566,k ɵ r ə,5,3.630751848220825
Goudswaard ZH,382,59574,k r ɑ k ə,6,3.2733030319213867
Goudswaard ZH,387,59579,l æ t ə,5,3.726682662963867
Goudswaard ZH,389,59581,l ɪ r ə,5,3.4630889892578125
Goudswaard ZH,398,59590,m ɪ ə n ə,6,3.909756898880005
Goudswaard ZH,420,59612,s x ɵ d ə,6,4.327925205230713
Goudswaard ZH,425,59617,s ɫ ɔ i t ə,7,3.403211832046509
Goudswaard ZH,439,59630,s t e i k ə,7,2.8821017742156982
Goudswaard ZH,480,59672,z u k ə,5,3.609123945236206
Goudswaard ZH,482,59674,z ɑ u t ə,6,3.7183170318603516
Goudswaard ZH,485,59677,z ʋ ɛ m ə,6,3.7856180667877197
Goudswaard ZH,520,59713,ɔ m,3,4.80560827255249
Goudswaard ZH,528,59721,t ɵ s ə,5,5.2460713386535645
Goudswaard ZH,541,59734,w u n s d ɑ χ,8,5.39567756652832
Goudswaard ZH,546,59739,s e i v ə n t ə x,10,4.36565637588501
Grave NB,5,59747,b ɛ ʁ d ə,6,3.863006591796875
Grave NB,23,59761,d a k ə,5,4.069031715393066
Grave NB,29,59767,d i v ɪ,5,4.384781837463379
Grave NB,36,59774,e w ə,4,5.574855804443359
Grave NB,43,59781,x ɑ l,4,4.985783576965332
Grave NB,72,59810,k ɑ ɫ ə v ə,7,4.209490776062012
Grave NB,74,59812,k a m ə ʀ s,7,3.775338649749756
Grave NB,76,59814,k ɛ ʀ ə,5,3.4654128551483154
Grave NB,77,59815,k ɑ s t ə,6,3.3426504135131836
Grave NB,81,59819,k ɛ ʀ v ə l,7,4.394532203674316
Grave NB,83,59821,k l a v ə ʀ,7,3.8831934928894043
Grave NB,91,59829,k o˞ t s,5,7.329897880554199
Grave NB,105,59841,m ɔ n d ə,6,3.510040283203125
Grave NB,107,59843,m a z ə l ə,7,4.184321403503418
Grave NB,108,59844,m e j,4,4.046781063079834
Grave NB,118,59852,n œ l d ə,6,5.246360778808594
Grave NB,124,59858,p a j ə,5,4.540375709533691
Grave NB,129,59863,p e p ə ʀ,6,3.8031301498413086
Grave NB,143,59876,ʀ o s o k,6,5.639357089996338
Grave NB,155,59887,s m e j ə,6,4.095353603363037
Grave NB,166,59899,ʃ y k ə ʀ,6,4.397893905639648
Grave NB,208,59942,s i k t ə s,7,4.6171441078186035
Grave NB,226,59960,d ʀ ø x,5,4.517001152038574
Grave NB,231,59965,ɛ ɣ ɪ,4,4.617468357086182
Grave NB,235,59969,f l ʌ w,5,5.08174991607666
Grave NB,261,59995,k ʋ ɒ t,5,5.372891426086426
Grave NB,263,59997,l ɑ t,4,3.5459916591644287
Grave NB,267,60001,l e x,4,3.832087993621826
Grave NB,278,60011,p ʀ o p ə ʀ,7,3.930189371109009
Grave NB,285,60018,ʃ x ɛ f,5,4.45611572265625
Grave NB,287,60020,ʃ x ɛ ʀ ə p,7,4.473240852355957
Grave NB,294,60026,ʃ t i f,5,4.715953826904297
Grave NB,309,60041,f ʀ ɛ j,5,3.3650259971618652
Grave NB,315,60049,s ɑ x t,5,3.819936752319336
Grave NB,337,60071,b ʀ ɔ j ə,6,3.3231613636016846
Grave NB,344,60078,d i n ɪ,5,4.3030805587768555
Grave NB,353,60087,d ɵ ʀ ə v ə,7,4.280026912689209
Grave NB,357,60091,x a p ɪ,5,4.46879243850708
Grave NB,369,60103,ɦ ʌ u w ə,6,4.781551837921143
Grave NB,371,60105,j ø k ɪ,5,5.02936315536499
Grave NB,374,60108,k ø ʀ ɪ,5,4.673699855804443
Grave NB,382,60115,k ʀ a k ɪ,6,3.575711488723755
Grave NB,389,60120,l e ʁ ə,5,4.562312602996826
Grave NB,398,60129,m ɪ n ɪ,5,4.405312538146973
Grave NB,420,60147,s x ɵ d ə,6,4.429677486419678
Grave NB,425,60152,s l y t ə,6,3.890465497970581
Grave NB,439,60163,s t e k ə,6,3.413621187210083
Grave NB,480,60189,z y k ə,5,4.201638221740723
Grave NB,482,60190,z ɔ t ə,5,4.157772064208984
Grave NB,485,60192,s ʋ ɛ m ə,6,4.147617340087891
Grijpskerk Gn,5,60202,b ɔ d n,5,3.248586654663086
Grijpskerk Gn,23,60220,d ɔ ʔ ŋ,5,3.8275082111358643
Grijpskerk Gn,29,60226,d i b m,5,3.9586284160614014
Grijpskerk Gn,34,60232,d y b m,5,3.835169553756714
Grijpskerk Gn,36,60234,e o w d n,6,7.002466201782227
Grijpskerk Gn,43,60241,x ɑ ɫ,4,5.249806880950928
Grijpskerk Gn,59,60257,ɦ e m ɔ ɫ,6,5.34266996383667
Grijpskerk Gn,72,60271,k ɑ ɫ v ə s,7,4.5710625648498535
Grijpskerk Gn,74,60273,k ɔ m ə s,6,3.687368392944336
Grijpskerk Gn,76,60275,k a r ə s,6,3.6601650714874268
Grijpskerk Gn,77,60276,k a s n,5,4.03218936920166
Grijpskerk Gn,81,60280,k ɛ r v ɔ ɫ,7,6.1778244972229
Grijpskerk Gn,83,60282,k l ɔ v ə r,7,3.895866870880127
Grijpskerk Gn,91,60290,k ɔ ə t s,6,4.965642929077148
Grijpskerk Gn,105,60304,m ɔ n,4,3.8529906272888184
Grijpskerk Gn,107,60307,m ɛ z ɔ ɫ s,7,4.499002933502197
Grijpskerk Gn,108,60308,m ɛ i,4,4.331933975219727
Grijpskerk Gn,118,60318,n a ɫ d n,6,4.23463773727417
Grijpskerk Gn,124,60324,p ɔ d n,5,3.3857131004333496
Grijpskerk Gn,129,60329,p e b ə r,6,4.532547473907471
Grijpskerk Gn,143,60343,r o u k,5,3.9893746376037598
Grijpskerk Gn,155,60355,s m ɪ t ʔ n,7,3.524491548538208
Grijpskerk Gn,166,60367,s ɵ k ə r,6,4.035966396331787
Grijpskerk Gn,208,60409,s i k t ə s,7,4.9827423095703125
Grijpskerk Gn,226,60427,d r ø y x,6,5.047587871551514
Grijpskerk Gn,231,60432,ɛ i ɡ ŋ,5,3.8884716033935547
Grijpskerk Gn,235,60436,f l ɑ u w,6,4.829325199127197
Grijpskerk Gn,261,60462,k ʋ ɔ t,5,4.840636253356934
Grijpskerk Gn,263,60464,l ɔ t ə,5,5.340237617492676
Grijpskerk Gn,267,60468,l e ɪ x,5,3.711935043334961
Grijpskerk Gn,278,60479,p r o u p ə r,8,4.788268089294434
Grijpskerk Gn,285,60486,s x e f,5,4.684873580932617
Grijpskerk Gn,287,60488,s k a p,5,3.9766509532928467
Grijpskerk Gn,294,60495,s t i f,5,4.259924411773682
Grijpskerk Gn,309,60511,f r ɛ i,5,3.719015598297119
Grijpskerk Gn,315,60517,z a x t,5,4.541406154632568
Grijpskerk Gn,337,60540,b r ɔ d n,6,3.08123779296875
Grijpskerk Gn,344,60547,d i n,4,3.7905383110046387
Grijpskerk Gn,353,60556,d ɵ r ə m,6,3.7335422039031982
Grijpskerk Gn,357,60560,x a p m,5,4.963626861572266
Grijpskerk Gn,369,60572,ɦ ɔ ɫ n,5,3.566004514694214
Grijpskerk Gn,371,60574,j ø ʔ ŋ,5,4.622940540313721
Grijpskerk Gn,374,60577,k ɵ ɾ n,5,3.7052104473114014
Grijpskerk Gn,382,60585,k r ɔ ʔ ŋ,6,3.349566698074341
Grijpskerk Gn,387,60590,l ɔ ə ʔ n,6,4.658536434173584
Grijpskerk Gn,389,60592,l ɪ ə ɾ n,6,3.7029924392700195
Grijpskerk Gn,398,60601,m e ɪ n,5,4.0704522132873535
Grijpskerk Gn,420,60623,s k ɵ d n,6,3.9666976928710938
Grijpskerk Gn,425,60628,s l y ʔ n,6,3.4884021282196045
Grijpskerk Gn,439,60642,s t e ʔ ŋ,6,3.3809397220611572
Grijpskerk Gn,480,60684,s u ʔ ŋ,5,4.432065486907959
Grijpskerk Gn,482,60686,s ɔ ɫ ʔ n,6,3.4738264083862305
Grijpskerk Gn,485,60689,s ʋ ɛ m,5,4.139222621917725
Grijpskerk Gn,520,60725,ɔ m,3,5.095605373382568
Grijpskerk Gn,528,60733,t ɵ s n,5,4.931122303009033
Grijpskerk Gn,541,60745,ʋ u z d a x,7,4.746092796325684
Grijpskerk Gn,546,60750,s ø b t ə x,7,4.769123554229736
Grijpskerke Ze,5,60758,b ɛ r d ə n,7,3.6138741970062256
Grijpskerke Ze,23,60777,d ɛ k ə n,6,3.2595574855804443
Grijpskerke Ze,29,60783,d i v ə n,6,3.1224937438964844
Grijpskerke Ze,34,60789,d y v ə n,6,3.340785026550293
Grijpskerke Ze,36,60791,ɪ w ə n,5,4.882021903991699
Grijpskerke Ze,43,60798,x ɑ ɫ ə,5,4.887334823608398
Grijpskerke Ze,59,60813,e i m ɔ ɫ,6,4.90566873550415
Grijpskerke Ze,72,60826,k ɑ ɫ ə v ə r s,9,3.554288148880005
Grijpskerke Ze,74,60828,k ɛ m ə r s,7,3.8312442302703857
Grijpskerke Ze,76,60830,k ɑ r ə n,6,3.2671375274658203
Grijpskerke Ze,77,60831,k ɑ s t ə n,7,2.8741683959960938
Grijpskerke Ze,81,60835,k ɛ r ə v ɔ ɫ,8,4.654232978820801
Grijpskerke Ze,83,60837,k ɫ ɑ v ə r,7,3.827441692352295
Grijpskerke Ze,91,60845,k ɑ u s ə,6,4.265674591064453
Grijpskerke Ze,105,60859,m ɛ ə n d ə n,8,3.0200307369232178
Grijpskerke Ze,107,60861,m ɛ ə z ɔ ɫ s,8,4.040707588195801
Grijpskerke Ze,108,60862,m æ ɪ j ə,6,4.835537433624268
Grijpskerke Ze,118,60872,n ɛ ɫ d ə n,7,4.77372407913208
Grijpskerke Ze,124,60878,p ɛ n,4,4.940642356872559
Grijpskerke Ze,129,60883,p e i p ə r,7,3.6996350288391113
Grijpskerke Ze,143,60897,r ɑ u k,5,5.200831413269043
Grijpskerke Ze,155,60910,s m e d ə n,7,4.419853687286377
Grijpskerke Ze,166,60922,s y k ə r,6,4.546542167663574
Grijpskerke Ze,208,60964,z i k t ə n,7,4.250463962554932
Grijpskerke Ze,226,60982,d r o u ħ ə,7,3.5091590881347656
Grijpskerke Ze,231,60987,æ i ħ ə,5,3.604304552078247
Grijpskerke Ze,235,60991,f l a u w,6,3.8124783039093018
Grijpskerke Ze,261,61017,k ʋ ɛ æ t,6,4.601020336151123
Grijpskerke Ze,263,61019,l ɛ æ t ə,6,3.952237367630005
Grijpskerke Ze,267,61023,l e ɪ x,5,4.429934978485107
