lang,avg_len,shannon,test_shannon,test_loss,test_acc,best_epoch,val_loss,val_acc
Horn Lb,4.649122807017544,4.712455688048047,4.640374702371253,4.334794161612527,0.18322981894016266,24,5.935340881347656,0.2133333384990692
Houten Ut,5.214285714285714,4.53351908295505,4.441970503488709,4.117446081978934,0.13218390941619873,28,5.563641548156738,0.15457414090633392
Huijbergen NB,4.982142857142857,4.576631511177345,4.4913483710702655,4.053235735212054,0.16417910158634186,20,5.804701805114746,0.1860465109348297
Huizen NH,5.4035087719298245,4.481715238759803,4.393534452601028,3.9546888920298793,0.15616439282894135,19,5.761850833892822,0.16459627449512482
Hunsel Lb,4.666666666666667,4.658194186109303,4.54749976918006,4.236571194832785,0.17956656217575073,29,5.990907669067383,0.18771331012248993
IJmuiden NH,4.982456140350878,4.626888423519439,4.537082637792405,4.2417142098410086,0.14662756025791168,31,5.9319682121276855,0.15141956508159637
IJsselmuiden Ov,4.824561403508772,4.656285539585006,4.595534880256179,4.286307351631031,0.15963855385780334,29,5.948559284210205,0.14666667580604553
IJzendijke Ze,4.830188679245283,4.618144190098946,4.512568652763353,4.419118917213296,0.1553398072719574,20,6.143682479858398,0.15916955471038818
Ingen Gl,4.946428571428571,4.550148686880419,4.480289959645723,4.316339492797852,0.1501501500606537,35,5.809060096740723,0.1442006230354309
Jutphaas Ut,4.87719298245614,4.439853491912442,4.374886034001304,4.065317522015488,0.17611940205097198,27,5.665267467498779,0.17777778208255768
Kamerik Ut,5.017543859649122,4.483618800051932,4.380123290489503,3.8973110265899122,0.16326531767845154,21,5.432028770446777,0.1803797483444214
Kampen Ov,4.517857142857143,4.637844637847099,4.617417611633972,4.41046633039202,0.16504855453968048,34,5.965184688568115,0.158273383975029
Kantens Gn,4.428571428571429,4.777183409259405,4.661961405655182,4.204860142299107,0.19078947603702545,27,5.870517730712891,0.18681319057941437
Katwijk aan Zee ZH,4.90566037735849,4.4740365026728135,4.394647347003555,3.8857764477999703,0.1405750811100006,22,5.630080699920654,0.13442623615264893
Kedichem ZH,5.160714285714286,4.5151127293296165,4.503860475288359,4.084835052490234,0.14492754638195038,19,5.613185405731201,0.17168673872947693
Kerkrade Lb,4.795918367346939,4.573872995337027,4.411487580173324,4.285412846779336,0.17605634033679962,19,5.898418426513672,0.19330854713916779
Kessel NB,4.842105263157895,4.548247131821637,4.431682377676854,4.303214089912281,0.15615615248680115,27,5.94083833694458,0.1821192055940628
Klaaswaal ZH,5.035087719298246,4.578145087339446,4.457509584881897,3.986272979200932,0.125,24,5.4438581466674805,0.142414852976799
Kloosterzande Ze,5.017857142857143,4.45268332828331,4.33103885631375,3.9555565970284596,0.1602373868227005,24,5.437852382659912,0.1656050980091095
Koedijk NH,4.982456140350878,4.6187992308804935,4.510060876655302,4.201579846833882,0.16129031777381897,25,5.763769149780273,0.1666666716337204
Koekange Dr,4.553571428571429,4.616787984192658,4.550223248719948,4.076659066336496,0.15434083342552185,26,5.6021833419799805,0.14134275913238525
Koewacht Ze,4.821428571428571,4.461370999605789,4.312994484635523,3.994248526436942,0.15644171833992004,29,5.469662666320801,0.14935064315795898
Kortgene Ze,5.0701754385964914,4.493142203984696,4.435558678625977,4.069753546463816,0.15028901398181915,37,5.61093282699585,0.14516128599643707
Koudekerk aan den Rijn ZH,5.175438596491228,4.488307678276792,4.331276146505385,3.794617770010965,0.15625,34,5.36124849319458,0.15772871673107147
Kruiningen Ze,4.7368421052631575,4.658295815503494,4.604940004581374,4.2255506013569075,0.14067278802394867,25,6.030045509338379,0.14189189672470093
Kuinre Ov,4.381818181818182,4.736867639605451,4.63427879141401,4.3650290749289775,0.1689189225435257,21,5.94331693649292,0.18309858441352844
Lage Zwaluwe NB,4.824561403508772,4.666344476063361,4.5472696877439205,3.9798225268983005,0.16265060007572174,22,5.593626022338867,0.17419354617595673
Laren Gl,4.526315789473684,4.628009554278689,4.5925852077314255,4.397208765933388,0.14920635521411896,25,6.0228447914123535,0.1515151411294937
Laren NH,4.872727272727273,4.5990331727111196,4.5182810639616084,4.148937433416193,0.15479876101016998,29,5.7783050537109375,0.16398712992668152
Leende NB,4.642857142857143,4.591334057798893,4.503779472465002,4.264301572527204,0.16139240562915802,21,6.0241193771362305,0.1827586144208908
Leermens Gn,5.0,4.779987183227221,4.748816312147557,4.111118785121985,0.16374269127845764,28,5.732086658477783,0.15112540125846863
Lekkerkerk ZH,4.678571428571429,4.581487925519526,4.457965101126442,4.074474334716797,0.1666666567325592,29,5.6138129234313965,0.17915308475494385
Lemele Ov,4.555555555555555,4.64728955711141,4.59881595302443,4.525479069462529,0.15666666626930237,29,6.193858623504639,0.12773722410202026
Lent Gl,4.660714285714286,4.482260614221836,4.417348727376345,4.245247159685407,0.17350158095359802,29,5.564663887023926,0.18518517911434174
Lichtenvoorde Gl,4.963636363636364,4.554028923564973,4.546521837937021,4.372204867276278,0.1554878056049347,25,5.919636249542236,0.14649681746959686
Lochem Gl,4.625,4.6682337144327155,4.675071692343502,4.369035993303571,0.1587301641702652,23,6.078314304351807,0.1535836160182953
Loenen Gl,4.607142857142857,4.671207937104453,4.632195951271519,4.487334115164621,0.162420392036438,23,6.129522800445557,0.1619718223810196
Loenen Ut,4.928571428571429,4.486941470895267,4.4078504068353155,4.2071718488420755,0.16265060007572174,37,5.608916282653809,0.17721518874168396
Loon op Zand NB,4.803571428571429,4.641366363082125,4.521534280550467,4.154843466622489,0.16615384817123413,18,5.827053546905518,0.16721311211585999
Maasbree Lb,4.648148148148148,4.631816517665106,4.454968515538569,4.293885125054254,0.16065573692321777,21,6.163604259490967,0.16356876492500305
Maastricht Lb,4.527272727272727,4.741229817594677,4.594245265013675,4.356611494584517,0.15789473056793213,30,5.95240592956543,0.1780821979045868
Marken NH,5.053571428571429,4.532714153099361,4.389735606443132,3.877056666782924,0.17109143733978271,23,5.470515251159668,0.17283950746059418
Marum Gn,4.701754385964913,4.740403659085598,4.638916898769279,4.157886170504386,0.16307692229747772,27,6.0335869789123535,0.1621621698141098
Meerssen Lb,4.611111111111111,4.693474105685504,4.6196656993318745,4.228526362666377,0.16501650214195251,23,5.994220733642578,0.1899999976158142
Meije ZH,4.945454545454545,4.5502793260285355,4.431140448086872,4.165190540660511,0.1651376187801361,24,5.577610969543457,0.16772152483463287
Meijel Lb,4.614035087719298,4.644494984589471,4.479822722922337,4.343362105520148,0.15937499701976776,22,5.914455890655518,0.1733333319425583
Meppel Dr,4.732142857142857,4.632365315913564,4.557817310596185,4.17957878112793,0.14330217242240906,23,5.756062030792236,0.1559322029352188
Middelburg Ze,4.928571428571429,4.508787215010118,4.446115222446814,4.131950923374721,0.1325301229953766,20,5.949337005615234,0.15309445559978485
Middelharnis ZH,5.388888888888889,4.451570804733206,4.340304539330007,4.019905938042535,0.14782609045505524,29,5.603704929351807,0.15868264436721802
Middelie NH,4.928571428571429,4.747332466318588,4.564925692549618,4.064454214913504,0.15963855385780334,28,5.649424076080322,0.1582278460264206
Midwolda Gn,4.472727272727273,4.763366311390968,4.732132411092576,4.3951488148082385,0.17607973515987396,20,5.891403675079346,0.17499999701976776
Monnickendam NH,5.052631578947368,4.437393306038712,4.297781865297408,3.8244880542420505,0.16521739959716797,23,5.312499523162842,0.1840490698814392
Mussel Gn,4.454545454545454,4.793183135985778,4.725040368264216,4.329906116832387,0.16333334147930145,28,5.794713973999023,0.18250951170921326
Nederweert Lb,4.678571428571429,4.653203262741078,4.574975664845859,4.232818331037249,0.16981130838394165,25,5.9532341957092285,0.15946844220161438
Neede Gl,4.614035087719298,4.6073943348424224,4.603779738135354,4.458109537760417,0.15312500298023224,38,5.758819103240967,0.13725490868091583
Nieuw-Schoonebeek Dr,4.732142857142857,4.611203980486621,4.490830297752652,3.9718916756766185,0.15887850522994995,22,5.712612628936768,0.1589404046535492
Nijmegen Gl,4.631578947368421,4.551953646681867,4.4850023001221295,4.232224581534402,0.19003114104270935,35,5.69486141204834,0.16778524219989777
Nijverdal Ov,4.391304347826087,4.654304469288311,4.300052411325441,4.599517490552819,0.16129031777381897,37,6.402145862579346,0.16049382090568542
Nistelrode NB,4.771929824561403,4.562381773300727,4.397760419582334,4.1439465974506575,0.16109423339366913,21,5.823153495788574,0.1895424872636795
Noordeloos ZH,4.910714285714286,4.563068670472543,4.4017016675999106,4.200554983956473,0.15407854318618774,24,6.02181339263916,0.17241379618644714
Norg Dr,4.701754385964913,4.62882130578097,4.5502625821086715,4.076038025973136,0.16923077404499054,25,5.649284362792969,0.17845118045806885
Nunspeet Gl,4.672727272727273,4.643095358310386,4.573359616266318,4.254770174893466,0.15705128014087677,28,6.005182266235352,0.1619718223810196
Oerle NB,4.678571428571429,4.535558045106792,4.49539852638894,4.458243778773716,0.1603773534297943,30,5.835954189300537,0.17607973515987396
Oijen NB,4.875,4.56729946666146,4.455251777354196,4.272945949009487,0.1762917935848236,17,6.003412246704102,0.17834395170211792
Oirschot NB,4.722222222222222,4.564298809358734,4.419074979228458,4.275446008752893,0.15210355818271637,24,5.987963676452637,0.16065573692321777
Oisterwijk NB,4.631578947368421,4.6817847756570385,4.574629414378281,4.379609760485198,0.1682242900133133,23,5.871181488037109,0.16225165128707886
Oldemarkt Ov,4.589285714285714,4.744644062034254,4.6713385364978395,4.430655888148716,0.15654951333999634,30,5.90317440032959,0.15306122601032257
Oldenzaal Ov,4.857142857142857,4.736555762590068,4.733069502141832,4.343487875802176,0.16158536076545715,23,6.032471656799316,0.15646257996559143
Onstwedde Gn,4.4363636363636365,4.791247234369509,4.715827880522582,4.2437280828302555,0.1705685555934906,25,6.079285621643066,0.1782945692539215
Ooltgensplaat ZH,4.818181818181818,4.521279278002006,4.498325143032542,4.2247478138316765,0.12187500298023224,29,5.626307487487793,0.14527027308940887
Oosterbeek Gl,5.181818181818182,4.614395205888677,4.477197077982519,4.049389925870028,0.15294118225574493,28,5.45089864730835,0.18126888573169708
Oosterland Ze,5.385964912280702,4.572451426879337,4.423211402265306,4.002338877895422,0.1538461595773697,23,5.611484050750732,0.17554858326911926
Ootmarsum Ov,4.410714285714286,4.764938554184293,4.654553586077802,4.315808704921177,0.17491750419139862,18,6.109040260314941,0.13829787075519562
Opperdoes NH,4.842105263157895,4.541839778393476,4.442309083661017,4.148353978207237,0.18018019199371338,23,5.994113922119141,0.1753246784210205
Ospel Lb,4.87719298245614,4.609601040157025,4.516565883532831,4.273343270285087,0.16119402647018433,22,5.8310136795043945,0.17229729890823364
Ossendrecht NB,4.5964912280701755,4.514460278639633,4.419611439743712,4.2408701578776045,0.1818181723356247,19,5.989630699157715,0.19402985274791718
Otterlo Gl,5.280701754385965,4.50431641819392,4.411513834271837,3.958383660567434,0.16201116144657135,33,5.570525169372559,0.1681957244873047
Ottersum Lb,4.672727272727273,4.589471619137382,4.538858464074732,4.262080799449574,0.16987179219722748,19,5.9830121994018555,0.18909090757369995
Oud-Charlois ZH,5.052631578947368,4.512822313827325,4.475236594988436,4.035178736636513,0.15942029654979706,28,5.589402675628662,0.1666666716337204
Ouddorp ZH,5.230769230769231,4.581924636181969,4.451375780437574,4.0209221473106975,0.14814814925193787,23,5.579855442047119,0.15853658318519592
Oude Pekela Gn,4.826923076923077,4.734502866449447,4.696462783693441,4.202207712026743,0.15181519091129303,23,5.791252613067627,0.1760299652814865
Oude-Tonge ZH prot,4.875,4.516963333556196,4.5362970410523396,4.208151681082589,0.12765957415103912,24,5.779222011566162,0.14569535851478577
Oude-Tonge ZH rk,5.107142857142857,4.514313464193309,4.449758377689208,3.975128173828125,0.17251461744308472,23,5.625202655792236,0.18530350923538208
Oudewater Ut,4.982456140350878,4.531740104582388,4.444314542135693,4.113531279982182,0.1319648027420044,30,5.604753494262695,0.1846153885126114
Oud-Vossemeer Ze,5.350877192982456,4.5129737866147694,4.4640731182873,3.9052303381133497,0.15469613671302795,32,5.588955402374268,0.16408668458461761
Panningen Lb,4.482142857142857,4.640434204469592,4.552422906671358,4.291599818638393,0.1596091091632843,23,5.881155490875244,0.15753424167633057
Papendrecht ZH,4.660714285714286,4.61532036125457,4.518759759741494,4.1028257097516745,0.17034700512886047,23,5.774714469909668,0.19536423683166504
Piershil ZH,5.428571428571429,4.45030138255371,4.31121932013219,3.842364719935826,0.14166666567325592,22,5.28569221496582,0.16814158856868744
Poederoijen Gl,4.982142857142857,4.6015127416553945,4.528328258578084,4.345639365059989,0.16119402647018433,23,5.952683448791504,0.18589743971824646
Posterholt Lb,4.571428571428571,4.6903975164346905,4.566421462383901,4.302770342145648,0.16346153616905212,29,5.9587082862854,0.17229729890823364
Putten Gl,5.232142857142857,4.3732639055159455,4.341085649370994,3.9125682285853793,0.1518624722957611,32,5.517460823059082,0.18589743971824646
Puttershoek ZH,5.4,4.520374600277705,4.354325577054179,3.834806130149148,0.14772728085517883,22,5.3785881996154785,0.16199377179145813
Raalte Ov,4.482142857142857,4.624943806999871,4.642953013003075,4.526886258806501,0.15309445559978485,27,6.115045547485352,0.13090908527374268
Reek NB,4.947368421052632,4.549291682678914,4.420606697489226,4.199707298948054,0.1622418910264969,20,5.847367286682129,0.19741101562976837
Renkum Gl,4.945454545454545,4.563276595527051,4.484131445765864,4.2523357044566765,0.15902140736579895,23,5.888908386230469,0.18210862576961517
Reusel NB,4.666666666666667,4.549705959488083,4.461756657883253,4.233049359237938,0.15789473056793213,24,5.858942985534668,0.1821192055940628
Reuver Lb,4.578947368421052,4.716055740602912,4.548235253826123,4.405511153371711,0.16352200508117676,27,5.948246479034424,0.16835016012191772
Rhenen Ut,4.836363636363636,4.64876987991605,4.47559919598295,4.096277410333807,0.180685356259346,26,5.786365985870361,0.1838006228208542
Rijkevoort NB,4.7368421052631575,4.52441889452002,4.440846172821655,4.305573045161733,0.17125383019447327,23,5.868313312530518,0.1845637559890747
Rijsbergen NB,4.7368421052631575,4.558372181650862,4.516386455966827,4.082319828501919,0.1681957244873047,25,5.738933563232422,0.1726384311914444
Rijssen Ov,4.777777777777778,4.807545231790199,4.723129089798851,4.483619972511574,0.16025641560554504,27,6.117246627807617,0.13028168678283691
Rilland Ze,5.178571428571429,4.524758829896767,4.530449162652239,4.072387150355747,0.15317918360233307,30,5.735898494720459,0.14240506291389465
Roderwolde Dr,4.56140350877193,4.613714447253759,4.529905522406923,4.108323214346902,0.17034700512886047,24,5.861617088317871,0.16376306116580963
Roermond Lb,4.7592592592592595,4.73905625992816,4.618373544253509,4.210792824074074,0.15755626559257507,21,6.073229789733887,0.17940199375152588
Roggel Lb,4.649122807017544,4.652864750520987,4.548757117912211,4.467489677563048,0.16459627449512482,23,6.036168575286865,0.18481849133968353
Roodeschool Gn,4.701754385964913,4.782577286211109,4.7397352973592985,4.219937240868284,0.16307692229747772,26,6.000019550323486,0.15100671350955963
Roosendaal NB,4.947368421052632,4.544677680151371,4.463731103743382,3.9988124914336622,0.1592920422554016,27,5.533475875854492,0.17725752294063568
Rossum Ov,4.12962962962963,4.585466329800861,4.555925634076206,4.439878393102576,0.16245487332344055,26,6.003933906555176,0.14606741070747375
Roswinkel Dr,4.660714285714286,4.722769397847167,4.637882016223769,4.082434245518276,0.16719242930412292,25,5.711247444152832,0.15488214790821075
Rotterdam ZH,4.771929824561403,4.55233509162493,4.385182744872726,4.0597684090597586,0.17933130264282227,29,5.6528544425964355,0.2006578892469406
Rouveen Ov,4.660714285714286,4.70473003096482,4.655199607060546,4.3369742802211215,0.16719242930412292,24,5.984633445739746,0.16286644339561462
Rozendaal Gl,4.636363636363637,4.62633296747939,4.458148715330881,4.147944224964489,0.17741934955120087,24,5.99111270904541,0.16943521797657013
Ruinen Dr,4.947368421052632,4.682458301953384,4.67859701156343,4.367714329769737,0.14749261736869812,21,5.924254894256592,0.15032680332660675
Ruurlo Gl,4.491228070175438,4.7218505259603045,4.616493872920673,4.477659526624177,0.16932907700538635,33,5.8595099449157715,0.15986394882202148
Schagen NH,4.892857142857143,4.66259267194086,4.569040315007747,4.186430249895368,0.17272727191448212,27,5.8494873046875,0.1846153885126114
Scheemda Gn,4.87719298245614,4.789943297541463,4.725909693321006,4.084648801569353,0.1582089513540268,29,5.88502311706543,0.17307692766189575
Schelluinen ZH,5.089285714285714,4.585488741106112,4.5162399842484025,4.251413890293667,0.1348973661661148,22,5.910040855407715,0.16352200508117676
Scheveningen ZH,5.178571428571429,4.4594921060480965,4.287249964952388,3.740860802786691,0.16473987698554993,29,5.42160701751709,0.17956656217575073
Schinnen Lb,4.62962962962963,4.621393670049018,4.523441933529895,4.27742173936632,0.15131579339504242,21,5.9031171798706055,0.1733333319425583
Schoonebeek Dr,4.553571428571429,4.590759027588923,4.563021723107894,4.268003736223493,0.16398712992668152,26,5.547861099243164,0.16949152946472168
Schoonoord Dr,4.5964912280701755,4.566376162819302,4.524861930982775,4.09397192168654,0.15673980116844177,22,5.533979415893555,0.14864864945411682
Sellingen Gn,4.472727272727273,4.78311630260593,4.712130631465172,4.379537686434659,0.15614616870880127,22,5.942224025726318,0.18315018713474274
