lang,concept_id,phoneme_id,phoneme,phoneme_len,phoneme_loss
同安,172,13372,l i 42 ʔ a 0,7,2.8159804344177246
同安,176,13376,ʔ a ŋ 11 kʰ i 22,8,3.7540979385375977
同安,212,13412,t͡sʰ a ŋ 44,5,3.167113780975342
同安,214,13414,k i ũ 44,5,3.6371352672576904
同安,224,13424,b e 33 t͡s i 24,7,4.289058208465576
同安,225,13425,ʔ a ŋ 11 t͡s ɯ 24,8,3.8742644786834717
同安,226,13426,m a 33 l i ŋ 11 t͡s ɯ 24,11,4.800968647003174
同安,228,13428,h u a i 11 s a n 44,10,3.532036542892456
同安,231,13431,k a u 24,5,3.568047046661377
同安,261,13461,t͡s i t 4 l a 0,8,3.6276278495788574
同安,263,13463,l a n 24,5,3.4969258308410645
同安,267,13467,t͡s i ũ 33 t͡s ɯ 24,8,4.192668437957764
同安,269,13469,l ɯ 24,4,4.606380462646484
同安,279,13480,t ɯ 33 ʔ a 44 k i ã 42,11,4.275855541229248
同安,297,13498,ɡ i a 24,5,4.343162536621094
同安,301,13502,t͡sʰ i 112,4,3.470325231552124
同安,318,13519,k a k 4 ɡ a 0,8,2.911207914352417
同安,321,13522,h ɔ 11 t ã i 44,8,3.845510482788086
同安,333,13534,m ĩ 11 t͡s i o ʔ 32,9,3.4547371864318848
同安,337,13538,b a ŋ 24 t i ũ 112,9,4.36892557144165
同安,344,13545,t͡sʰ ɔ 33 tʰ a ŋ 42 ŋ a 0,11,4.055823802947998
同安,353,13554,tʰ ŋ 33 s i 24,7,4.503101348876953
同安,371,13572,s ã 33 kʰ ɔ 112,7,4.063283443450928
同安,382,13583,t ə 24 kʰ ɔ 112,7,4.490026950836182
同安,387,13588,ʔ u i 11 k u n 44,9,3.119126319885254
同安,389,13590,s a i 24 p ɔ 112,8,4.243984699249268
同安,393,13594,t͡sʰ i u 33 kʰ u a n 24,10,3.6036620140075684
同安,398,13599,m ĩ 11 h u n 42,8,3.476978063583374
同安,402,13603,p a u 44,5,4.062727928161621
同安,405,13606,ʔ ã 22,4,5.037436008453369
同安,409,13610,ɡ u a n 11 s i a u 33 ʔ ĩ 24,14,4.029093265533447
同安,410,13611,t͡s a ŋ 112,5,3.421985626220703
同安,441,13642,t͡sʰ ə 44,4,4.412419319152832
同安,480,13681,n ã 11 ʔ a u 24,8,4.14417839050293
同安,482,13683,t͡sʰ i u 24 k u t 32,9,3.6510708332061768
同安,497,13698,k a 33 t͡s i a ʔ 32,9,3.016995906829834
同安,512,13713,pʰ u a 42 p ĩ 22,8,4.3484296798706055
同安,514,13715,kʰ a m 11 s a u 112,9,3.850243091583252
同安,518,13719,l a u 42 s a i 42,9,3.2639479637145996
同安,537,13738,h m 11 l a ŋ 24,8,3.820383310317993
同安,546,13747,s i n 33 n i ũ 24,9,3.4113245010375977
同安,573,13774,t͡s a u 42 h ŋ 33 k ɔ ŋ 44,12,4.011117935180664
同安,574,13775,s i 11 b i o 22,8,4.501551628112793
同安,576,13777,h ə 11 s i ũ 22,8,4.255640983581543
同安,577,13778,n i 11 k ɔ 44,7,4.3609232902526855
同安,592,13793,t͡sʰ i n 33 t͡s i ã 24,9,3.652157783508301
同安,594,13795,t͡sʰ u 42 p ĩ 44,7,4.082516193389893
同安,610,13811,t͡sʰ ĩ 33 m ĩ 24 ʔ e 0,10,4.228192329406738
同安,614,13815,p a i 33 kʰ a 44 ʔ e 0,11,3.9772117137908936
同安,623,13824,l a u 11 p e 22,8,3.3275437355041504
同安,630,13831,t i ũ 11 m 42,7,4.458267688751221
同安,631,13832,t a 11 k u ã 44,8,3.5494866371154785
同安,643,13844,t i ũ 22,5,3.40950083732605
同安,654,13855,ɡ e ʔ 4 p a k 4 h i ã 33 t i 22,16,4.2343621253967285
同安,684,13885,p u n 42 k i 44,8,3.678546905517578
同安,690,13891,b o 11 ʔ a 0,7,2.9132213592529297
同安,701,13902,t͡s u e 42 s ĩ 33 l i 42,11,3.256394863128662
同安,704,13905,l ɯ 33 s i a 22,8,4.362431526184082
同安,712,13913,ɡ u n 11 k a k 4 ɡ a 0,12,3.5367984771728516
同安,713,13914,p ŋ 33 t͡s ĩ 24,7,4.425210475921631
同安,723,13924,k u ã 33 h ɯ 44,8,3.622796058654785
同安,744,13945,h u a ŋ 33 t͡sʰ ə 44,9,3.9860737323760986
同安,745,13946,l a n 11 s a i 44,9,3.2371466159820557
同安,759,13960,tʰ i ʔ 4 tʰ o 24,8,4.353084564208984
同安,764,13965,pʰ i 112,4,3.430143356323242
同安,769,13970,tʰ i 44,4,3.7698745727539062
同安,780,13981,pʰ a ʔ 4 k a 33 t͡sʰ i ũ 112,12,4.173081874847412
同安,789,13990,l i a p 53,6,2.790705442428589
同安,805,14006,tʰ i ŋ 42,5,4.349980354309082
同安,828,14029,tʰ ɔ ŋ 44,5,3.9710288047790527
同安,855,14056,p i ʔ 32,5,3.4237723350524902
同安,876,14077,h u ã 24,5,3.192430019378662
同安,882,14083,s i ũ 22,5,3.554478168487549
同安,891,14092,ɡ i n 11 s i n 24,9,3.3789966106414795
同安,892,14093,s ɔ ŋ 42,5,4.525397300720215
同安,937,14138,pʰ ɔ 22 l a n 11 s a n 44,12,4.582780838012695
同安,952,14153,kʰ u i 33 kʰ u a ʔ 32,10,3.6791350841522217
同安,1013,14214,ʔ u ã 112,5,3.5460453033447266
同安,1021,14222,l a u 22,5,3.190765857696533
同安,1029,14230,p u 112,4,4.1674041748046875
同安,1053,14254,pʰ a i 42,5,3.548922061920166
同安,1056,14257,m 11 t i o ʔ 53,8,3.4885010719299316
同安,1061,14262,k u a i 44,6,3.390416383743286
同安,1082,14283,t͡s i t 11 p a ʔ 32,9,3.1601598262786865
同安,1083,14284,t͡s i t 11 t͡sʰ ã i 44,9,4.170135498046875
同安,1087,14288,t e 11 ʔ i t 32,8,3.899574041366577
同安,1096,14297,t͡s i a ʔ 32,6,2.319728374481201
同安,1100,14301,b ə 42,4,3.495914936065674
同安,1101,14302,b ə 42,4,3.495914936065674
同安,1115,14316,t ɔ ŋ 112,5,3.752284288406372
同安,1118,14319,t i a u 24,6,2.7626256942749023
同安,1125,14326,k a ŋ 42,5,3.683244228363037
同安,1127,14328,kʰ ɔ 44,4,4.10789155960083
同安,1142,14343,l a n 42,5,3.748009204864502
同安,1148,14349,ɡ u n 33 p a 24,8,4.239287853240967
同安,1152,14353,h e 24,4,3.860422134399414
同安,1159,14360,ʔ a n 33 n i 42,8,2.964972972869873
同安,1165,14366,s i 11 t͡s ã i 42,8,4.106159210205078
同安,1167,14368,l u a 11 t͡s u e 22,9,3.4424328804016113
同安,1189,14390,m 11 tʰ a ŋ 44,7,3.856402635574341
周宁,5,14405,x u ŋ 44 ŋ a i 44,9,3.0803327560424805
周宁,23,14423,p i n 44,5,3.651698350906372
周宁,34,14434,ʔ a n 213,5,3.493791103363037
周宁,36,14436,tʰ i ŋ 44 k u ŋ 44,9,3.665513038635254
周宁,43,14443,kʰ ɛ̝ 44,4,4.149198532104492
周宁,69,14469,ʔ i n 44,5,3.3289120197296143
周宁,78,14478,t͡s ɔ ŋ 55,5,4.5703125
周宁,81,14481,s i 44 s i 55 n œ ŋ 21,11,3.8787269592285156
周宁,83,14483,m a ŋ 21 n i n 21 m a ŋ 21,13,3.207674980163574
周宁,86,14486,s ɛ̝ ŋ 21 n i n 21 m a ŋ 21,13,3.3864552974700928
周宁,94,14494,s a ŋ 21 ŋ u 44,8,3.461869716644287
周宁,105,14505,m a ŋ 21 ŋ u 44,8,3.3525919914245605
周宁,107,14507,t͡s i ɐ ŋ 44 ŋ u ʔ 2,10,3.4183743000030518
周宁,108,14508,t͡s i ɐ ŋ 44 ŋ u ʔ 2 t͡sʰ œ 44 ʔ e ʔ 5,17,4.449557304382324
周宁,116,14516,s a n 213 n ɛ̝ k 2 ʔ ɛ̝ 0 m a ŋ 21,16,5.150426864624023
周宁,121,14521,t ɔ i 35,5,3.0238661766052246
周宁,129,14529,ʔ ɔ ʔ 5 m a 44 p ɛ̝ ŋ 21,12,4.030436038970947
周宁,155,14555,s a m 44 m a 44,8,4.795159339904785
周宁,166,14566,t e n 21,5,3.4420409202575684
周宁,172,14572,pʰ u 55 l i 55,7,4.2932233810424805
周宁,176,14576,kʰ e 213,4,3.984198808670044
周宁,212,14612,t͡sʰ œ ŋ 44,5,3.4284729957580566
周宁,214,14614,k y ə ŋ 44,6,3.604635000228882
周宁,224,14624,m u 55 l e 55,7,3.9896082878112793
周宁,225,14625,x ɔ ŋ 44 n ø u 44,9,3.826676607131958
周宁,226,14626,ʔ y ə ŋ 21 ʔ u 44 l ɔ n 213,13,3.3852641582489014
周宁,228,14628,s ø u 21,5,3.7531094551086426
周宁,231,14631,k a u 21,5,3.4526679515838623
周宁,261,14661,tʰ u 42 l e k 5,8,4.8089070320129395
周宁,263,14663,s i ɐ n 21,6,4.105531215667725
周宁,267,14667,x a 21 m a 21,7,4.206566333770752
周宁,269,14669,l œ 21,4,3.8535492420196533
周宁,279,14680,t y 213 ʔ ɛ̝ n 44,8,3.642167806625366
周宁,297,14698,ŋ i ɛ̝ 21,5,4.241230487823486
周宁,301,14702,t͡sʰ e 35,4,3.458521842956543
周宁,318,14719,ʔ a ŋ 21,5,3.7968506813049316
周宁,321,14722,m u n 21 n ɛ̝ n 213,9,3.5793893337249756
周宁,333,14734,m i n 21 m u i 213,9,3.5293519496917725
周宁,337,14738,m u ŋ 55 n y ə ŋ 44,10,3.42353892326355
周宁,344,14745,ŋ i ɛ̝ 21 l ɛ̝ ŋ 42,9,3.895610809326172
周宁,353,14754,t i u 21 w a ŋ 44,9,4.334829330444336
周宁,371,14772,ʔ y 44 ʔ y ə ŋ 44,9,3.3342819213867188
周宁,382,14783,kʰ u 55 l ɔ ŋ 21,8,3.3282623291015625
周宁,387,14788,l ɛ̝ ŋ 55 ŋ y n 44,9,4.099852561950684
周宁,389,14790,n i u 44 p u 35,8,4.233483791351318
周宁,393,14794,t͡sʰ i u 55 l ɔ ʔ 5,9,3.269693613052368
周宁,398,14799,m i n 44 x y ŋ 42,9,4.343252182006836
周宁,402,14803,p a u 44,5,4.033390522003174
周宁,405,14806,s i n 44,5,2.96402907371521
周宁,409,14810,ʔ u n 21 n ɔ ŋ 44,9,3.1570444107055664
周宁,410,14811,t͡s œ ŋ 35,5,4.265420913696289
周宁,441,14842,t͡sʰ u i 44,5,3.5787696838378906
周宁,480,14881,x œ 21 l œ ŋ 21,8,3.2363178730010986
周宁,482,14883,t͡sʰ i u 55 l u 55,8,4.00782585144043
周宁,497,14898,ʔ i u 44 w ɔ k 5,9,4.2151079177856445
周宁,512,14913,p a ŋ 213,5,3.6265759468078613
周宁,514,14915,s a u 35,5,3.664942979812622
周宁,518,14919,p u 55 l u 21 l ɔ k 2,11,3.384599208831787
周宁,537,14938,m u i 21 n œ ŋ 21,9,3.3145651817321777
周宁,546,14947,s i n 44 m o 44,8,3.140659809112549
周宁,573,14974,t͡s a u 55 s e n 21 ʔ œ ŋ 44,13,3.9671900272369385
周宁,574,14975,ʔ a ŋ 21 n ɔ ŋ 44 t͡sʰ e 44 m i u 213,16,4.482398986816406
周宁,576,14977,x u 21 ʔ y ə ŋ 213,9,3.6318676471710205
周宁,577,14978,n ɛ̝ 21 ʔ u 44,7,4.354155540466309
周宁,592,14993,t͡sʰ i n 44 n e k 5,9,3.0836915969848633
周宁,594,14995,t͡sʰ u 55 p i n 44 t e n 213,12,3.9845046997070312
周宁,610,15011,p a 44 m œ k 2,8,4.044699668884277
周宁,614,15015,kʰ e u 21 ʔ a 44,8,4.421201705932617
周宁,623,15024,n u ŋ 21 ŋ a 213,8,3.5745723247528076
周宁,630,15031,t u ŋ 21 m u 55 l ɛ̝ 55,11,3.927710771560669
周宁,631,15032,t i 21 ʔ u ɔ n 44,9,3.686771869659424
周宁,643,15044,ʔ e 21 t y ə ŋ 213,9,3.6981306076049805
周宁,654,15055,t͡s u 55 p a ʔ 5 x i ɛ̝ ŋ 44 n i 44 ŋ ɔ 44,19,4.444875240325928
周宁,684,15085,t u ɔ 44 l i ɛ̝ k 2,10,2.9550273418426514
周宁,690,15091,m ɔ 213,4,3.579033851623535
周宁,701,15102,t͡s ɔ 55 s a ŋ 44 ŋ e 35,11,3.556983709335327
周宁,704,15105,kʰ a 55 l ɛ̝ n 35,8,3.919589042663574
周宁,712,15113,x u ɔ ŋ 44 t͡s i n 21 k ɛ̝ n 42,14,3.469503879547119
周宁,713,15114,p u ɔ n 55 n n i 55,10,4.1714887619018555
周宁,723,15124,k ɛ̝ n 55 x y 44,8,3.9421095848083496
周宁,744,15145,t͡s a 55 l i u 44,8,3.9400601387023926
周宁,745,15146,pʰ a k 5 s a i 44,9,3.5977389812469482
周宁,759,15160,tʰ a 55 l i u 21,8,4.389901161193848
周宁,760,15161,kʰ u ɔ n 21 tʰ i 55 l i u 21,13,4.236276626586914
周宁,764,15165,x e u 35,5,4.178358554840088
周宁,769,15170,p a ʔ 5,5,2.9519155025482178
周宁,780,15181,pʰ a k 5 ʒ a i 35,9,3.2108957767486572
周宁,789,15190,n ɔ n 21,5,3.609990358352661
周宁,805,15206,tʰ i ŋ 42,5,4.010232925415039
周宁,828,15229,tʰ o k 5,5,3.4981651306152344
周宁,855,15256,t͡s a k 5,5,3.6037611961364746
周宁,876,15277,x a n 21,5,3.6039836406707764
周宁,882,15283,t͡sʰ ɔ n 21,5,3.099919080734253
周宁,891,15292,tʰ ɔ 55 ʔ i n 35,8,3.645648956298828
周宁,892,15293,kʰ a u 55 ʔ u ɔ k 2,10,3.9203333854675293
周宁,937,15338,x œ 21 n i 44 m a 44,10,4.196341037750244
周宁,952,15353,kʰ u ɔ k 5 t͡s a k 5,10,4.252256393432617
周宁,1013,15414,ʔ a n 35,5,3.2200512886047363
周宁,1021,15422,l a u 213,5,3.152070999145508
周宁,1029,15430,p o 213,4,3.8125033378601074
周宁,1053,15454,m a i 35,5,3.7672526836395264
周宁,1056,15457,t͡sʰ ɔ 35,4,4.0269880294799805
周宁,1061,15462,ʔ ɔ ʔ 5,5,3.332592010498047
周宁,1082,15483,s i 44 p a ʔ 5,8,3.1604769229888916
周宁,1083,15484,s i 44 t͡sʰ ɛ̝ n 44,8,3.7262864112854004
周宁,1087,15488,t ɛ̝ 44 ʔ e k 5,8,3.599581003189087
周宁,1096,15497,tʰ a u 21,5,2.7251627445220947
周宁,1100,15501,tʰ a u 21,5,2.7251627445220947
周宁,1101,15502,tʰ a u 21,5,2.7251627445220947
周宁,1115,15516,t͡s ɔ 213,4,3.7352514266967773
周宁,1118,15519,t ɛ̝ u 21,5,3.5241246223449707
周宁,1125,15526,k ɔ ŋ 44,5,3.1911330223083496
周宁,1127,15528,t ɔ i 35,5,3.0238661766052246
周宁,1142,15543,ʔ u 21 ʔ ɛ̝ 21,7,3.7646586894989014
周宁,1148,15549,ʔ u a 42 ʔ a 21 p a ʔ 5,12,4.092075824737549
周宁,1152,15553,x a i 35 ʒ i ɛ̝ k 5,10,3.07694673538208
周宁,1159,15560,x ɛ̝ 35 ŋ ɛ̝ 44,7,4.827580451965332
周宁,1165,15566,t͡s ɔ 35 m i 55 ʔ ɔ ʔ 5,11,3.383009910583496
周宁,1167,15568,n u ɔ 44 x u ɔ 213,9,3.9415621757507324
周宁,1189,15590,m ɔ ʔ 2,5,4.0612077713012695
大田城关,5,15605,t ɛ 53 h o ŋ 33,8,3.049474000930786
大田城关,23,15623,p e ŋ 33,5,3.774677276611328
大田城关,34,15634,h a ŋ 55,5,3.8650577068328857
大田城关,36,15636,tʰ i ŋ 53 k ŋ 33,8,3.1916146278381348
大田城关,43,15643,t u a 53 kʰ e 33,8,3.6616201400756836
大田城关,69,15669,h u e 24 h u e ŋ 33,10,3.1653764247894287
大田城关,78,15678,t͡s e ʔ 3 k u 53,8,3.4923014640808105
大田城关,81,15681,t͡s e ʔ 3 s i 55 l a ŋ 24,12,3.4908668994903564
大田城关,83,15683,ʔ a 33 l i ŋ 24,8,2.93196439743042
大田城关,86,15686,t͡s i ŋ 24 l i ŋ 0,9,3.77286958694458
大田城关,94,15694,t͡s a ʔ 5 b u 33,8,3.1649651527404785
大田城关,105,15705,m ã 33 h ŋ 33 tʰ ɔ 24,10,3.9031779766082764
大田城关,107,15707,t͡s ã 33 b u e 55,8,3.5519821643829346
大田城关,108,15708,t͡sʰ i 33 ʔ e ʔ 5 t͡s a 53,11,3.8691060543060303
大田城关,116,15716,k ɤ 55 l i ŋ 24,8,3.165011405944824
大田城关,121,15721,s u 31 t͡s ɛ 55,7,4.518440246582031
大田城关,129,15729,t͡s ã 55 t͡sʰ u 53 p i ŋ 0,11,4.115767478942871
大田城关,155,15755,s a ŋ 33,5,3.2289607524871826
大田城关,166,15766,t e ŋ 24,5,3.441272258758545
大田城关,172,15772,l i 33 ɡ a 53,7,2.8485312461853027
大田城关,176,15776,kʰ i 55,4,4.240511417388916
大田城关,212,15812,t͡sʰ a ŋ 33 ŋ ã 53,8,2.8803606033325195
大田城关,214,15814,k e ŋ 33 b ɤ 53,8,3.148491859436035
大田城关,224,15824,t͡sʰ a ŋ 53 s ɤ 33,8,3.51973819732666
大田城关,225,15825,h u a ŋ 33 t͡s i 24,9,3.0550057888031006
大田城关,226,15826,b a 31 l e ŋ 33 t͡s i 24,11,3.8806397914886475
大田城关,228,15828,t͡s i 33 ɡ a 53,7,2.6537320613861084
大田城关,231,15831,k ɔ 24,4,4.2947492599487305
大田城关,261,15861,tʰ u 53 t͡s i a ʔ 3,9,3.1759402751922607
大田城关,263,15863,l e ŋ 24,5,3.41557240486145
大田城关,267,15867,t͡s i a 33 b a ŋ 24 s i a ŋ 33,14,3.4625375270843506
大田城关,269,15869,l u i 33 ɡ a 53,8,2.71351957321167
大田城关,279,15880,h u i 31 k i ã 53,9,2.862119674682617
大田城关,297,15898,z i a 24,5,3.7220542430877686
大田城关,301,15902,t͡sʰ i 31,4,3.684980869293213
大田城关,318,15919,ʔ ã 24,4,4.728539943695068
大田城关,321,15922,m ŋ 33 t i ŋ 55,8,4.16353702545166
大田城关,333,15934,b i ŋ 53 h u a 33,9,3.1026010513305664
大田城关,337,15938,b a ŋ 24 t i ŋ 31,9,3.716536283493042
大田城关,344,15945,l i ɤ 33 tʰ a ŋ 53,9,3.755383014678955
大田城关,353,15954,pʰ i ɤ 53 k a ŋ 33,9,3.823469877243042
大田城关,371,15972,ʔ i 33 s ŋ 24,7,3.5587222576141357
大田城关,382,15983,b a 24 kʰ u 31,7,4.093923091888428
大田城关,387,15988,b u i 53 k e ŋ 33,9,3.239285469055176
大田城关,389,15990,l i ɤ 53 p u 31,8,3.7701051235198975
大田城关,393,15994,t͡sʰ u 31 s i ɤ 55,8,3.896820545196533
大田城关,398,15999,b i ŋ 33 h u e ŋ 53,10,3.248553514480591
大田城关,402,16003,p ɔ 33,4,4.528895378112793
大田城关,405,16006,h a ŋ 33,5,3.495077133178711
大田城关,409,16010,m ŋ 24,4,3.674138069152832
大田城关,410,16011,t͡s a ŋ 31,5,3.46625018119812
大田城关,441,16042,t e ŋ 33,5,3.4364733695983887
大田城关,480,16081,n i ã 33 tʰ ɔ 24,8,3.138589859008789
大田城关,482,16083,tʰ u 24 k a 31,7,3.7061030864715576
大田城关,497,16098,b a ʔ 5 t͡s i a 31,9,2.81455397605896
大田城关,512,16113,t u ã 55 k ɤ 0 l ɤ 0,11,4.288659572601318
大田城关,514,16115,kʰ a ʔ 5 s ɔ 31,8,3.7250218391418457
大田城关,518,16119,p ã 33 l ɔ 55 s ɛ 53,10,4.102616786956787
大田城关,537,16138,b u e 33 l a ŋ 24,9,2.756701946258545
大田城关,546,16147,s e ŋ 33 l i ŋ 24,9,2.69388484954834
大田城关,573,16174,t͡s ɔ 55 s e ŋ 53 k o ŋ 33,12,3.2086703777313232
大田城关,574,16175,s i 53 b i ɤ 33,8,4.198507785797119
大田城关,576,16177,h ɤ 53 s ŋ 33,7,4.095874786376953
大田城关,577,16178,l i ŋ 53 k u 33,8,3.175401449203491
大田城关,592,16193,t͡sʰ e ŋ 33 t͡s i ã 24,9,3.263709306716919
大田城关,594,16195,k a 55 p i a 55 t͡sʰ u 31,11,4.552393436431885
大田城关,610,16211,t͡sʰ ã 33 m ã 24,7,3.5452702045440674
大田城关,614,16215,k u ɛ 24 kʰ a 33,8,4.207034587860107
大田城关,623,16224,ʔ a ʔ 3 p a 55,8,2.9816250801086426
大田城关,630,16231,t e ŋ 55 l a ŋ 33 m ã 53,12,3.392888307571411
大田城关,631,16232,ʔ a ʔ 5 k o ŋ 33,9,2.474975347518921
大田城关,643,16244,ʔ i 33 t i ŋ 55,8,4.036818504333496
大田城关,654,16255,t o ŋ 33 h i ã 33 t i 55,12,3.7832186222076416
大田城关,684,16285,p u e ŋ 53 k i 33,9,3.2076616287231445
大田城关,690,16291,t͡s ɤ 53 b ɤ 33,7,3.8093082904815674
大田城关,701,16302,t͡s ɤ 55 s a ŋ 33 l i 53,11,3.289964199066162
大田城关,704,16305,kʰ a 55 t i ŋ 31,8,4.11541223526001
大田城关,712,16313,t a ŋ 53 pʰ i a ŋ 31,10,3.481581926345825
大田城关,713,16314,p u e ŋ 53,6,3.2855007648468018
大田城关,723,16324,t a 24 h i 33,7,4.1510725021362305
大田城关,744,16345,h o ŋ 53 t͡sʰ a 33,8,3.7351577281951904
大田城关,745,16346,pʰ a ʔ 5 s ɛ 33,8,3.0449790954589844
大田城关,759,16360,h i ɤ 31,5,3.828828811645508
大田城关,760,16361,k a ʔ 5 h i ɤ 31,9,3.7346277236938477
大田城关,764,16365,pʰ i 31,4,4.045861721038818
大田城关,769,16370,p a 31,4,3.574094772338867
大田城关,780,16381,pʰ u e ŋ 55 h a 55 t͡sʰ i ɤ 31,13,4.622366905212402
大田城关,789,16390,t͡sʰ ɤ 33,4,4.744763374328613
大田城关,805,16406,tʰ ɛ̃ 53,4,5.705621242523193
大田城关,828,16429,t͡sʰ o ŋ 24,5,3.7640480995178223
大田城关,855,16456,p i 31,4,3.820927143096924
大田城关,876,16477,h u ã 33 b e ŋ 24,9,3.2763257026672363
大田城关,882,16483,k u a 55 l i a ŋ 33,10,3.0049374103546143
大田城关,891,16492,k i 33 s i ɔ 24,8,3.6223342418670654
大田城关,892,16493,h ɤ 24 h i ɤ 31,8,4.007637977600098
大田城关,937,16538,pʰ u 24,4,3.6912364959716797
大田城关,952,16553,kʰ u a 55 t u a 33,9,3.7521677017211914
大田城关,1013,16614,m u ã 31,5,3.8749167919158936
大田城关,1021,16622,l ɤ 53,4,3.965261936187744
大田城关,1029,16630,p u 31,4,3.5049571990966797
大田城关,1053,16654,pʰ ɛ 53,4,4.339197635650635
大田城关,1056,16657,b ɤ 33 tʰ i ɤ 55,8,3.8803651332855225
大田城关,1061,16662,k u ɛ 33,5,4.178231716156006
大田城关,1082,16683,t͡s e ʔ 5 p a 31,8,3.156177282333374
大田城关,1083,16684,t͡s e ʔ 5 t͡sʰ i ŋ 33,9,3.317473888397217
大田城关,1087,16688,t e 53 ʔ e ʔ 3,8,3.831219434738159
大田城关,1096,16697,tʰ ɔ 24,4,3.1723809242248535
大田城关,1100,16701,b u e 53,5,2.946110725402832
大田城关,1101,16702,b u e 53,5,2.946110725402832
大田城关,1115,16716,t e 31,4,3.48469877243042
大田城关,1118,16719,t i ɔ 24,5,3.047534704208374
大田城关,1125,16726,t͡s o ŋ 53,5,3.765542507171631
大田城关,1127,16728,kʰ u 33,4,4.026697158813477
大田城关,1142,16743,n ã 53 h u e 33,8,3.560448169708252
大田城关,1148,16749,b u a 53 ʔ a ʔ 3 p a 55,12,3.6296236515045166
大田城关,1152,16753,h i 53 t͡s e ʔ 3 ɡ e 24,11,3.5149190425872803
大田城关,1159,16760,h i 53 s a ʔ 3,8,3.347050666809082
大田城关,1165,16766,ʔ ŋ 33 n ɛ̃ 53,7,4.108312606811523
大田城关,1167,16768,l u a 53 t͡s e 33,8,4.043246269226074
大田城关,1189,16790,b ɤ 53 k a ŋ 31,8,3.3206136226654053
大田广平,5,16805,t u a 22 h ɤ 33,8,3.4446754455566406
大田广平,23,16823,p e 33,4,3.396955966949463
大田广平,34,16834,pʰ ɒ 33,4,3.3998584747314453
大田广平,36,16836,tʰ e 22 k u ŋ 33,8,3.8670907020568848
大田广平,43,16843,k o ŋ 33,5,3.683473587036133
大田广平,69,16869,h u i 24 h u e 33,9,3.136176109313965
大田广平,78,16878,t͡ʃ i ɐ 31 k u 51,8,3.197429656982422
大田广平,81,16881,ʃ i ɐ 22 ʃ e 33 l õ 24,11,3.6764256954193115
大田广平,83,16883,ʔ a 22 l ẽ i 24,8,2.835465431213379
大田广平,86,16886,t͡s ẽ i 24 l ẽ i 24,9,3.191791296005249
大田广平,94,16894,t͡ʃʰ i ɐ 31 b ɐ̃ 24,8,3.5919909477233887
大田广平,105,16905,b a ŋ 22 h ẽ i 22 tʰ o 24,12,3.570139169692993
大田广平,107,16907,t͡s i ɐ̃ 22 ɡ u i 45,9,3.12127423286438
大田广平,108,16908,t͡s i ɐ̃ 22 ɡ u i 22 t͡ʃʰ y 33 ʔ i ɐ 31,16,3.7806429862976074
大田广平,116,16916,l i 22 k o 24 b ɐ̃ 24,10,4.198880195617676
大田广平,121,16921,ʃ i ɒ 24 t͡s ε 45,8,4.407716751098633
大田广平,129,16929,t͡ʃ i ɐ̃ 33 p ẽ i 24,9,3.7675540447235107
大田广平,155,16955,s a ŋ 33 t͡ʃʰ i ɒ 31,9,3.428959846496582
大田广平,166,16966,t e 24,4,3.7195041179656982
大田广平,172,16972,l ɛ̃ 351,4,4.139209747314453
大田广平,176,16976,kʰ i 45,4,3.9171555042266846
大田广平,212,17012,ʔ y ĩ 22 t͡sʰ ɤ 33,8,4.894159317016602
大田广平,214,17014,k i o ŋ 22 b ɯ 51,9,3.0818231105804443
大田广平,224,17024,l e 33 k i u 31,8,4.00111198425293
大田广平,225,17025,h u a ŋ 22 ʃ y 24,9,3.524453639984131
大田广平,226,17026,b a 24 l e 22 ʃ y 24,10,4.613694190979004
大田广平,228,17028,ʃ ø̃ 351,4,7.236507415771484
大田广平,231,17031,k o 24,4,4.257682800292969
大田广平,261,17061,tʰ ɒ 33 t͡s i ɐ 31,8,3.9165871143341064
大田广平,263,17063,l e 24,4,3.991389751434326
大田广平,267,17067,t͡s o 33 k i 33 l ɒ 24,10,4.449100017547607
大田广平,269,17069,l y 24,4,5.014664173126221
大田广平,279,17080,h ø̃ 351,4,6.596061706542969
大田广平,297,17098,d͡ʒ y a 24,5,3.631286144256592
大田广平,301,17102,t͡sʰ ɯ 31,4,4.1445112228393555
大田广平,318,17119,ʔ ɐ̃ 24,4,3.929633617401123
大田广平,321,17122,ɡ u ĩ 22 t ẽ i 45,9,3.9253246784210205
大田广平,333,17134,b ẽ i 22 h u a 33,9,2.927868366241455
大田广平,337,17138,t i o ŋ 31,6,3.125112533569336
大田广平,344,17145,l i u 22 tʰ ɤ 51,8,4.151527404785156
大田广平,353,17154,tʰ i õ 351,5,4.598883628845215
大田广平,371,17172,ʔ i 22 s o ŋ 24,8,3.5354952812194824
大田广平,382,17183,t i 24 h u 45 t͡s ɒ 31,10,4.24102258682251
大田广平,387,17188,d͡ʒ i o ŋ 22 b õ 22 k ø 33,12,4.01124382019043
大田广平,389,17190,l i u 33 p u 31,8,3.9354429244995117
大田广平,393,17194,t͡ʃʰ i ɒ 24 ʃ i ɯ 45,9,4.055871963500977
大田广平,398,17199,b ẽ i 22 h u e 51,9,3.027094841003418
大田广平,402,17203,b ẽ i 22 p o 33,8,3.513369560241699
大田广平,405,17206,h a ŋ 31,5,3.7138640880584717
大田广平,409,17210,tʰ o ŋ 22 ʔ y ĩ 24,9,4.318726539611816
