lang,concept_id,phoneme_id,phoneme,phoneme_len,phoneme_loss,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
三明,5,5,h ã 31 tʰ a 44,7,3.541377544403076,5.279742240905762,5.245148181915283,1.9754221439361572,4.281722545623779,3.1263036727905273,4.669267177581787,0.21203678846359253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,23,23,s ɐ m 31 p ɛ̃ 44,8,3.7173547744750977,4.885833263397217,6.469995498657227,1.014891505241394,3.2215561866760254,5.014714241027832,4.912529945373535,3.888936996459961,0.33037859201431274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,34,34,h ŋ 254,4,3.956017017364502,5.279742240905762,4.291560173034668,6.049152374267578,0.20361296832561493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,36,36,tʰ ɛ̃ i 31 k ɐ m 44,9,3.130007028579712,5.528590679168701,3.9154436588287354,1.6418399810791016,2.21113920211792,4.409392833709717,6.6519904136657715,1.3883405923843384,2.321467161178589,0.10185837000608444,0.0,0.0,0.0,0.0,0.0,0.0
三明,43,43,t o 43 kʰ e 44,7,4.5751166343688965,4.596190929412842,5.670045375823975,2.6544203758239746,6.1104559898376465,7.906336307525635,4.539358139038086,0.5490096211433411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,69,69,ʔ i ɛ̃ i 44,6,3.348362922668457,4.552030563354492,2.6129207611083984,6.150777816772461,1.3844139575958252,4.841101169586182,0.5489329099655151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,78,78,k ɛ̃ 44 h ɛ̃ 31,7,4.244777202606201,4.776700973510742,5.042620658874512,2.9358174800872803,5.6923418045043945,6.826657772064209,3.388049602508545,1.0512531995773315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,81,81,k ɒ 43 ʃ e 43 n ã 51,10,4.794394493103027,4.776700973510742,5.807849884033203,7.14282751083374,5.009591579437256,4.73579216003418,7.813370704650879,6.872754096984863,2.764345169067383,2.7752525806427,0.24546536803245544,0.0,0.0,0.0,0.0,0.0
三明,83,83,m õ 51 ŋ i ɛ̃ i 0,9,5.660889625549316,5.5442328453063965,18.637908935546875,3.8806138038635254,11.621342658996582,3.4452359676361084,4.154951572418213,1.8799378871917725,1.751351237297058,0.03242867812514305,0.0,0.0,0.0,0.0,0.0,0.0
三明,86,86,t͡sʰ ɛ̃ i 51 ŋ i ɛ̃ i 0,10,3.315098524093628,6.032655239105225,3.851943254470825,1.7693352699279785,4.591248989105225,8.083927154541016,2.165762424468994,3.997617721557617,1.3801136016845703,1.183639645576477,0.09474555402994156,0.0,0.0,0.0,0.0,0.0
三明,94,94,t͡sʰ ɔ̃ 31 m ɔ̃ 51,7,4.158907890319824,6.032655239105225,7.095860958099365,4.104949474334717,4.481260299682617,5.587804317474365,1.7792052030563354,0.030620666220784187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,105,105,m ɔ̃ 31 h ŋ 44,7,4.268014907836914,5.5442328453063965,6.254330158233643,2.017604112625122,4.882198810577393,8.14233112335205,2.929816484451294,0.10559093207120895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,107,107,t͡ʃ ɔ̃ 44 ŋ y ɛ 0,8,3.8316125869750977,6.480846881866455,6.057043075561523,3.7631723880767822,5.078481674194336,2.2280495166778564,1.5911542177200317,3.7757537364959717,1.678398847579956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,108,108,t͡ʃ ɔ̃ 31 ŋ y ɛ 0 t͡sʰ ɑ u 44 ʔ i 213,15,4.12119722366333,6.480846881866455,6.057043075561523,3.002798557281494,4.143812656402588,2.127126693725586,2.206035614013672,4.177136421203613,8.748095512390137,5.768237590789795,0.9055219888687134,3.909590721130371,6.317062854766846,1.7917943000793457,5.618675708770752,0.5641789436340332
三明,116,116,s ɔ̃ 31 ŋ i ɛ̃ i 44 m ɔ̃ 51,12,3.9615471363067627,4.885833263397217,5.094223499298096,4.369696140289307,4.97067403793335,1.975541353225708,4.278109073638916,1.5981959104537964,4.124392986297607,8.519721984863281,5.31018590927124,2.380791187286377,0.031202102079987526,0.0,0.0,0.0
三明,121,121,t ã 33 ʃ ɑ u 31,8,3.8788087368011475,4.596190929412842,4.540208339691162,3.462308645248413,6.245179653167725,7.164931774139404,1.301011562347412,2.2094342708587646,1.5112043619155884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,129,129,t͡ʃ ɔ̃ 33 tʰ e 33,7,4.592463970184326,6.480846881866455,6.057043075561523,2.5371041297912598,8.011816024780273,4.940047740936279,3.9717178344726562,0.1486743986606598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,155,155,s ɔ̃ 44 t͡ʃʰ y 33,7,3.6070683002471924,4.885833263397217,5.094223499298096,1.1486058235168457,8.475454330444336,3.2786593437194824,2.340545654296875,0.026155808940529823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,166,166,t ɛ̃ 51,4,3.989393949508667,4.596190929412842,4.97694206237793,6.219714164733887,0.164728045463562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,172,172,ʃ a 31 t͡s a 31,7,3.217527151107788,5.664866924285889,4.2238359451293945,2.4999475479125977,4.8110151290893555,2.47080659866333,2.3354926109313965,0.5167258381843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
