lang,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
三明,4.1324797,3.3774774,2.862378,2.7724478,3.332706,2.6483035,1.7656054,1.9758116,1.9066666,1.2176107,0.91681236,2.9259174,0.41631192,5.1363616,0.19776727
云霄,4.1074896,2.3917923,3.092186,2.797268,2.561706,2.5414057,2.3601995,1.6584252,1.984877,1.7717012,1.8329407,1.2298273,2.379748,0.90221864,1.0221114,1.7296689,0.8441131,0.0052011716
仙游城关,3.7566638,3.093249,2.7874706,2.3215997,2.4415927,2.899116,2.3011053,1.514636,1.3965319,1.8344783,2.222627,1.6974373,1.6919622,2.2479897,0.6201686,2.9096093,0.1192801
光泽,4.0629077,2.2951024,2.758336,2.4249206,2.998914,2.7123802,2.300022,1.6504933,2.043493,1.6313654,0.8261833,1.5188203,1.7430297,1.8984663,2.2410102,2.3305862,9.387984,0.82735616,7.141619,9.193817,2.8892236,1.5971825,2.3400106,0.1956427
华安,3.9311523,2.6309168,3.615007,2.8029382,3.0596993,2.4200428,2.6242175,1.8340514,2.0288117,2.5263772,1.7867635,0.69758606,2.1213436,0.723656,3.3037348,2.0403776,0.008151607
南安,3.9598577,2.699415,3.1787531,2.504746,3.1366913,2.928591,2.3995814,1.5891018,1.892338,2.5336182,2.3271103,1.6097236,4.849283,3.0647452,4.608151,0.5340839,0.021170612
南平,4.027638,2.1468496,2.3236318,2.340916,2.6159,2.6834748,2.237228,2.1375618,1.0332228,2.4239964,1.07854,1.8063593,1.2290993,0.11188424,2.6921065,0.21000569
厦门,3.8967457,2.6056585,3.1328697,2.7386177,2.9507875,2.775153,2.662766,1.7626911,2.1058314,2.0823376,1.9801621,1.4494863,1.9071966,2.3756986,3.5891838,0.74974525,0.0133570945
厦门市同安区,4.078889,2.7832315,3.3147933,3.0947568,2.9178596,2.7973828,2.4420078,1.6695461,1.2548293,2.343605,1.5945543,2.029961,4.9074492,4.015957,1.6921107,0.036342405
厦门市思明区,3.891263,2.612339,3.198223,2.7185597,3.0416272,2.758615,2.6114762,1.6935614,1.7777958,1.4253917,2.052673,1.4822924,2.2093863,2.1207616,3.4259174,0.6232911,0.0077202455
古田,3.8731394,2.8686285,2.2072017,2.2039852,2.4367595,2.4504914,2.3663583,2.1438324,1.6044931,1.8667876,1.2813141,2.0552974,1.3412874,1.8688169,0.5536763,0.81268454,1.4594454,0.03928673
同安,4.0111227,2.6700532,3.4571717,2.8026364,2.75463,2.8168142,2.6535916,1.683542,1.3451998,2.0103276,1.8577707,2.4771528,3.3034816,1.0695357,2.2949483,0.48146245,0.012744385
周宁,3.8657227,2.831051,3.3182786,2.3033757,2.5367653,2.9336185,2.4532154,2.0429032,1.8933972,2.453134,2.2323048,2.7075148,2.0455031,3.0439358,2.9959652,2.1469145,2.257721,1.3708988,0.018111527
大田城关,3.9461617,2.8573537,2.5285676,2.7310753,3.1262422,2.3092582,1.8644166,1.4808875,1.641796,1.6320229,1.20639,0.63463336,0.72999877,0.05904189
大田广平,4.158758,3.0961752,2.8716128,2.6001637,3.1346972,2.893433,2.0874896,1.6766324,1.3647798,1.3018687,1.1993997,3.0595336,1.4822786,4.173312,0.86962473,0.0067362874
安溪,3.9671836,2.7800612,3.4565377,2.8827412,2.7964756,2.8248038,2.4048715,1.5104276,1.3526261,2.9354725,2.2655802,1.9867455,1.651843,0.50139725,3.183449,1.2735486,0.058417235
寿宁,3.8541715,2.357776,2.6332269,2.1835408,2.684531,3.0023344,2.26495,1.9055743,1.1355135,1.0659311,2.0699933,2.398945,1.4966911,3.5945835,0.5266795,4.6657166,1.0906715,0.026065279
将乐,4.2460413,2.9687014,2.3696575,2.7608144,2.6956449,3.052584,1.8627219,1.770603,1.8496485,1.1376146,1.9251868,1.5699959,0.61309177,0.7163737,1.5169444,0.004892341
平和,3.8206153,2.7664857,3.1558294,2.6720574,2.9077654,2.5529804,2.447643,1.7937373,1.3995857,1.8640807,2.05893,1.6066086,3.2322457,1.9042953,3.4061775,0.79766923,0.021159597
平潭,3.8150716,3.0804625,2.5132093,2.0591192,2.2677448,2.8158233,2.2003555,1.6954598,1.7965498,1.5246534,1.3486998,1.3657929,4.3090186,1.6273624,2.615086,2.961911,0.0300662
建宁,3.8295965,2.19925,3.1210325,2.5910618,3.1304493,2.5010102,2.1073253,1.6656712,1.7888656,1.8513248,1.4915806,2.4112704,2.0788624,1.767599,3.2223415,1.7868007,1.8613694,0.28431255
建瓯,3.6384087,2.4885051,2.578152,2.2983959,3.1212645,2.6872785,2.0964723,1.9292363,1.7550473,1.58966,2.1858287,1.7982947,1.5610766,2.439999,1.2229806,1.3351995,0.4625085,0.16039357
德化,4.049815,2.8733578,3.1290143,2.8377292,3.161609,2.6002378,2.73119,1.2939515,1.3303641,1.9239211,3.1925611,0.7327904,3.5796356,2.4200006,1.3009692,0.027173366
