lang,concept_id,phoneme_id,phoneme,phoneme_len,phoneme_loss,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
三明,5,5,h ã 31 tʰ a 44,7,2.7600185871124268,3.962057590484619,4.126045227050781,0.9892273545265198,3.427694082260132,2.291576623916626,4.303587913513184,0.21994102001190186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,23,23,s ɐ m 31 p ɛ̃ 44,8,2.513526439666748,3.649545669555664,5.198605537414551,0.045926760882139206,1.8756039142608643,3.725581645965576,3.3276991844177246,2.087052345275879,0.19819726049900055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,34,34,h ŋ 254,4,3.207148551940918,3.962057590484619,3.3883635997772217,5.369773864746094,0.10839921981096268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,36,36,tʰ ɛ̃ i 31 k ɐ m 44,9,2.0426368713378906,4.490606307983398,2.539031505584717,0.39570242166519165,1.1891307830810547,3.0631818771362305,5.657463550567627,0.10613270848989487,0.7349973320960999,0.20748461782932281,0.0,0.0,0.0,0.0,0.0,0.0
三明,43,43,t o 43 kʰ e 44,7,3.583686590194702,3.3611769676208496,4.349344730377197,1.6993557214736938,4.940577030181885,5.977614879608154,4.209999084472656,0.5477368235588074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,69,69,ʔ i ɛ̃ i 44,6,2.5167088508605957,3.300297260284424,1.5553252696990967,5.402728080749512,0.1796729862689972,4.3451457023620605,0.31708407402038574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,78,78,k ɛ̃ 44 h ɛ̃ 31,7,3.0959131717681885,3.61997652053833,3.9763846397399902,1.8982417583465576,4.534581661224365,4.665049076080322,2.2819833755493164,0.6951756477355957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,81,81,k ɒ 43 ʃ e 43 n ã 51,10,3.7983813285827637,3.61997652053833,4.4612135887146,5.910888195037842,3.8378396034240723,3.9694416522979736,6.763007164001465,5.651153564453125,2.1133615970611572,1.5147852897644043,0.14214836061000824,0.0,0.0,0.0,0.0,0.0
三明,83,83,m õ 51 ŋ i ɛ̃ i 0,9,4.258068561553955,4.370594501495361,16.9234619140625,3.057988405227661,9.743271827697754,1.036423683166504,2.5342047214508057,0.13168445229530334,0.38092100620269775,0.1440674066543579,0.0,0.0,0.0,0.0,0.0,0.0
三明,86,86,t͡sʰ ɛ̃ i 51 ŋ i ɛ̃ i 0,10,2.4847476482391357,5.005169868469238,2.616499900817871,0.47140607237815857,2.7762370109558105,9.249058723449707,0.8427950143814087,3.080622911453247,0.15616226196289062,0.43393394351005554,0.21559298038482666,0.0,0.0,0.0,0.0,0.0
三明,94,94,t͡sʰ ɔ̃ 31 m ɔ̃ 51,7,3.3126866817474365,5.005169868469238,5.427657127380371,3.481365919113159,4.083089828491211,4.169495105743408,0.9581406116485596,0.06388711929321289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,105,105,m ɔ̃ 31 h ŋ 44,7,3.265761137008667,4.370594501495361,4.71405553817749,1.0371332168579102,4.623905181884766,5.816296100616455,2.1423349380493164,0.1560089886188507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,107,107,t͡ʃ ɔ̃ 44 ŋ y ɛ 0,8,2.7125022411346436,5.038257598876953,4.154659271240234,2.35977840423584,5.10731840133667,2.0048904418945312,0.9948594570159912,1.724520206451416,0.3157351315021515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,108,108,t͡ʃ ɔ̃ 31 ŋ y ɛ 0 t͡sʰ ɑ u 44 ʔ i 213,15,3.2819600105285645,5.038257598876953,4.154659271240234,2.4462313652038574,3.8268816471099854,1.173939824104309,1.433343768119812,3.23165225982666,9.010534286499023,4.419560432434082,0.04098061844706535,1.9575210809707642,6.34112548828125,0.8205872774124146,5.136361598968506,0.19776727259159088
三明,116,116,s ɔ̃ 31 ŋ i ɛ̃ i 44 m ɔ̃ 51,12,2.8672657012939453,3.649545669555664,3.5147736072540283,4.199586868286133,3.361151933670044,1.2365964651107788,3.8230655193328857,0.2495240718126297,2.7519912719726562,6.743551731109619,3.2251155376434326,1.5402642488479614,0.11202438175678253,0.0,0.0,0.0
三明,121,121,t ã 33 ʃ ɑ u 31,8,2.678940773010254,3.3611769676208496,3.502145290374756,2.0699915885925293,4.644036293029785,5.5687737464904785,0.027097756043076515,1.4752833843231201,0.7830197811126709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,129,129,t͡ʃ ɔ̃ 33 tʰ e 33,7,3.6879048347473145,5.038257598876953,4.154659271240234,1.168817162513733,8.082209587097168,4.3032145500183105,3.0141239166259766,0.0540524497628212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,155,155,s ɔ̃ 44 t͡ʃʰ y 33,7,2.6024279594421387,3.649545669555664,3.5147736072540283,0.20675250887870789,7.38934326171875,1.7239083051681519,1.6711853742599487,0.061488211154937744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三明,166,166,t ɛ̃ 51,4,3.202950954437256,3.3611769676208496,4.181577205657959,5.164466381072998,0.10458387434482574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
