lang,concept_id,phoneme_id,phoneme,phoneme_len,phoneme_loss,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Aalsmeer NH,5,5,b æ r d ə,6,2.8721017837524414,3.426278591156006,8.05815601348877,1.8806054592132568,3.3262267112731934,0.25621068477630615,0.28513479232788086,0.0,0.0,0.0,0.0
Aalsmeer NH,23,23,d a k ə,5,2.305239200592041,3.6927285194396973,2.697936773300171,4.734626770019531,0.1998385488986969,0.20106647908687592,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,29,29,d i ʋ ə,5,2.956913948059082,3.6927285194396973,4.222866535186768,6.072902202606201,0.4995533525943756,0.29651939868927,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,34,34,d ʌ ɥ w ə,6,2.6371309757232666,3.6927285194396973,5.811732769012451,0.3843408524990082,5.730591773986816,0.08132202923297882,0.12207028269767761,0.0,0.0,0.0,0.0
Aalsmeer NH,36,36,ʔ e u w ə,6,3.0070390701293945,3.914205312728882,3.797989845275879,7.135715484619141,2.740140676498413,0.07610560208559036,0.37807798385620117,0.0,0.0,0.0,0.0
Aalsmeer NH,43,43,χ a l,4,3.7055106163024902,5.095274925231934,2.3649094104766846,3.580843210220337,3.781015396118164,0.0,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,59,59,ɦ e i m ə l,7,2.6183266639709473,4.242809295654297,2.3375911712646484,0.710320234298706,5.638895034790039,0.4922166168689728,3.673166275024414,1.2332887649536133,0.0,0.0,0.0
Aalsmeer NH,72,72,k a l ə ʋ ə,7,2.9427855014801025,3.632955312728882,2.2993810176849365,3.5100526809692383,0.3435906171798706,9.695169448852539,1.032588005065918,0.08576062321662903,0.0,0.0,0.0
Aalsmeer NH,74,74,k a m ə r s,7,2.4049198627471924,3.632955312728882,2.2993810176849365,3.3011739253997803,0.8962861895561218,3.1399428844451904,3.4921255111694336,0.07257211208343506,0.0,0.0,0.0
Aalsmeer NH,76,76,k a r ə,5,2.1613364219665527,3.632955312728882,2.2993810176849365,3.461268186569214,0.36858826875686646,1.0444890260696411,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,77,77,k a s t ə,6,2.1667404174804688,3.632955312728882,2.2993810176849365,4.819364547729492,1.5426714420318604,0.2903379797935486,0.41573235392570496,0.0,0.0,0.0,0.0
Aalsmeer NH,81,81,k ɛ r ə ʋ ə l,8,3.7738120555877686,3.632955312728882,4.164068698883057,3.380023241043091,0.46114665269851685,10.223188400268555,0.4206770360469818,6.987240791320801,0.9211969971656799,0.0,0.0
Aalsmeer NH,83,83,k l a ʋ ə r,7,3.2052693367004395,3.632955312728882,2.693300485610962,2.357407331466675,6.486602783203125,0.19408667087554932,6.655081272125244,0.4174506962299347,0.0,0.0,0.0
Aalsmeer NH,91,91,k o r,4,3.925302028656006,3.632955312728882,4.627744197845459,2.8385632038116455,4.601945877075195,0.0,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,105,105,m a n d ə,6,2.150770664215088,4.465800762176514,2.0341436862945557,3.8021888732910156,1.2931493520736694,0.30387282371520996,1.0054675340652466,0.0,0.0,0.0,0.0
Aalsmeer NH,107,107,m a z ə l ə,7,2.5070691108703613,4.465800762176514,2.0341436862945557,6.263711452484131,0.10181429982185364,3.020260810852051,1.2155286073684692,0.4482243061065674,0.0,0.0,0.0
Aalsmeer NH,108,108,m a i,4,3.636766195297241,4.465800762176514,2.0341436862945557,2.773261785507202,5.273858070373535,0.0,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,118,118,n æ l d ə,6,4.168601036071777,5.575082302093506,7.494260787963867,4.87833309173584,5.862817764282227,0.9447526335716248,0.25636017322540283,0.0,0.0,0.0,0.0
Aalsmeer NH,124,124,p a j ə,5,2.6902050971984863,5.38621187210083,1.6916378736495972,6.184652328491211,0.045387398451566696,0.1431359201669693,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,129,129,p e i p ə r,7,2.899388551712036,5.38621187210083,4.139480113983154,0.8457390069961548,4.35359525680542,0.2456163913011551,4.691994667053223,0.6330814361572266,0.0,0.0,0.0
Aalsmeer NH,143,143,r o u k,5,3.338710308074951,4.469579219818115,3.6691975593566895,1.480392575263977,4.37459659576416,2.6997854709625244,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,155,155,s m ɪ t s,6,4.478901386260986,3.1144211292266846,5.445999622344971,4.313150882720947,3.4245731830596924,9.35399341583252,1.2212698459625244,0.0,0.0,0.0,0.0
Aalsmeer NH,166,166,s ʌ ɥ k ə r,7,3.406050443649292,3.1144211292266846,8.774397850036621,0.9290214776992798,4.434632778167725,0.18416845798492432,5.4815754890441895,0.9241390228271484,0.0,0.0,0.0
Aalsmeer NH,208,208,z i k t ə s,7,3.959604024887085,3.929772138595581,4.008459091186523,3.6812596321105957,6.2842302322387695,2.8222532272338867,6.966347694396973,0.024904785677790642,0.0,0.0,0.0
Aalsmeer NH,226,226,d r o u x,6,3.074025869369507,3.6927285194396973,2.914724349975586,3.4078330993652344,1.8713383674621582,6.005504131317139,0.5520265102386475,0.0,0.0,0.0,0.0
Aalsmeer NH,231,231,ʔ a i ɣ ə,6,2.3007900714874268,3.914205312728882,1.9705127477645874,2.5303544998168945,4.986976146697998,0.02363051287829876,0.3790624737739563,0.0,0.0,0.0,0.0
Aalsmeer NH,235,235,f l e r s,6,3.2597408294677734,3.4325132369995117,2.742427110671997,3.6355957984924316,4.250224590301514,5.096693515777588,0.4009907841682434,0.0,0.0,0.0,0.0
Aalsmeer NH,261,261,k w e i t,6,3.1144495010375977,3.632955312728882,7.502258777618408,2.5455338954925537,0.25993573665618896,3.0272092819213867,1.7188047170639038,0.0,0.0,0.0,0.0
Aalsmeer NH,263,263,l ɒ t,4,3.3691558837890625,3.9756557941436768,3.6399776935577393,5.102878093719482,0.7581122517585754,0.0,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,267,267,l e i x,5,2.94815993309021,3.9756557941436768,2.591731071472168,0.18888579308986664,6.628763198852539,1.355764627456665,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,278,278,p r o u p ə r,8,2.898700714111328,5.38621187210083,2.974045753479004,4.2609477043151855,2.245899200439453,1.9484500885009766,0.4770039916038513,5.380878925323486,0.516167938709259,0.0,0.0
Aalsmeer NH,285,285,s x i f,5,3.5041918754577637,3.1144211292266846,1.5936514139175415,5.3528313636779785,6.773449897766113,0.6866050362586975,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,287,287,s x a r ə p,7,2.790989398956299,3.1144211292266846,1.5936514139175415,2.6125495433807373,3.6599888801574707,0.4217081069946289,7.002383708953857,1.1322243213653564,0.0,0.0,0.0
Aalsmeer NH,294,294,s t a i f,6,2.7939722537994385,3.1144211292266846,2.124934673309326,2.3419790267944336,2.5077762603759766,5.697116374969482,0.9776056408882141,0.0,0.0,0.0,0.0
Aalsmeer NH,309,309,f r a i,5,2.5562148094177246,3.4325132369995117,2.687589406967163,1.7795734405517578,0.8647561073303223,4.016641139984131,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,315,315,z a x t,5,2.46799373626709,3.929772138595581,2.4933063983917236,4.274048805236816,0.8237444162368774,0.8190961480140686,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,337,337,b r a j ə,6,2.0475826263427734,3.426278591156006,2.165311813354492,2.5422534942626953,4.006973743438721,0.09610901027917862,0.04856902360916138,0.0,0.0,0.0,0.0
Aalsmeer NH,344,344,d i n ə,5,2.4847280979156494,3.6927285194396973,4.222866535186768,2.1697494983673096,2.1704983711242676,0.16779711842536926,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,353,353,d o r ə ʋ ə,7,3.0252063274383545,3.6927285194396973,2.859537363052368,1.9987808465957642,0.9058063626289368,10.41032600402832,1.2191975116729736,0.09006766229867935,0.0,0.0,0.0
Aalsmeer NH,357,357,x a p ə,5,3.375485897064209,5.422037601470947,2.8201749324798584,7.870558738708496,0.15961576998233795,0.6050437092781067,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,369,369,ɦ a u w ə,6,2.117241621017456,4.242809295654297,1.8089226484298706,3.5085253715515137,2.653855323791504,0.0656610056757927,0.42367634177207947,0.0,0.0,0.0,0.0
Aalsmeer NH,371,371,j o k ə,5,3.7809720039367676,8.408609390258789,3.953763484954834,6.110269069671631,0.35248976945877075,0.07972728461027145,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,374,374,k ø r ə,5,2.6779284477233887,3.632955312728882,6.149599552154541,1.5715134143829346,0.7067182660102844,1.3288558721542358,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,382,382,k r a k ə,6,2.28401255607605,3.632955312728882,2.8278286457061768,1.7587441205978394,5.157010555267334,0.25438928604125977,0.07314752042293549,0.0,0.0,0.0,0.0
Aalsmeer NH,387,387,l e i t ə,6,2.016221284866333,3.9756557941436768,2.591731071472168,0.18888579308986664,3.797271966934204,1.3938193321228027,0.1499641388654709,0.0,0.0,0.0,0.0
Aalsmeer NH,389,389,l e r ə,5,2.4156365394592285,3.9756557941436768,2.591731071472168,4.711958408355713,0.5573211312294006,0.24151654541492462,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,398,398,m e i n ə,6,2.4390552043914795,4.465800762176514,3.9719479084014893,0.8634830117225647,4.594730377197266,0.5510765314102173,0.18729346990585327,0.0,0.0,0.0,0.0
Aalsmeer NH,420,420,s x o d ə,6,2.777562141418457,3.1144211292266846,1.5936514139175415,3.8345110416412354,7.43948221206665,0.2074427604675293,0.47586390376091003,0.0,0.0,0.0,0.0
Aalsmeer NH,425,425,s l ʌ ɥ t ə,7,2.085517168045044,3.1144211292266846,3.0044939517974854,5.000506401062012,0.13257142901420593,2.6424124240875244,0.6009036898612976,0.10331053286790848,0.0,0.0,0.0
Aalsmeer NH,439,439,s t e i k ə,7,1.9251784086227417,3.1144211292266846,2.124934673309326,3.844550371170044,1.1117737293243408,3.0250396728515625,0.1502731889486313,0.10525554418563843,0.0,0.0,0.0
Aalsmeer NH,480,480,z u k ə,5,2.7146804332733154,3.929772138595581,4.91327428817749,4.157720565795898,0.4851047992706299,0.08753130584955215,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,482,482,z a u t ə,6,2.3440561294555664,3.929772138595581,2.4933063983917236,3.7047746181488037,1.2975741624832153,2.0483314990997314,0.5905782580375671,0.0,0.0,0.0,0.0
Aalsmeer NH,485,485,z w ɛ m ə,6,2.980842351913452,3.929772138595581,3.5836093425750732,3.209273338317871,6.04086446762085,0.6236588954925537,0.497875839471817,0.0,0.0,0.0,0.0
Aalsmeer NH,520,520,ʔ ɔ m,4,3.02016544342041,3.914205312728882,2.6311070919036865,3.419813632965088,2.1155364513397217,0.0,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,528,528,t o s ə,5,3.7857277393341064,4.598945140838623,4.579721927642822,6.306697368621826,2.331818103790283,1.1114566326141357,0.0,0.0,0.0,0.0,0.0
Aalsmeer NH,541,541,w ø ɥ n ə z d a x,10,3.41784405708313,4.709622383117676,4.246573448181152,1.351934552192688,2.39345645904541,0.6177423000335693,11.418967247009277,5.951131343841553,2.8002264499664307,0.5822277665138245,0.10655926913022995
Aalsmeer NH,546,546,z ø ɥ w ə n t ə x,10,3.1781716346740723,3.929772138595581,2.5123579502105713,0.848231852054596,4.618528842926025,0.06653662770986557,7.391016006469727,4.298429489135742,3.1327695846557617,4.902483940124512,0.08159070461988449
Aalten Gl,5,554,b ɵ ɹ d ə,6,4.9502434730529785,3.5759243965148926,4.9810380935668945,11.108197212219238,7.681249141693115,1.0955196619033813,1.2595306634902954,0.0,0.0,0.0
Aalten Gl,23,570,d a k ə,5,2.9515538215637207,3.500563383102417,5.044596195220947,4.073414325714111,1.5728447437286377,0.5663509368896484,0.0,0.0,0.0,0.0
Aalten Gl,29,576,d e v ə,5,3.116671323776245,3.500563383102417,4.891184329986572,5.35571813583374,1.2493854761123657,0.5865060687065125,0.0,0.0,0.0,0.0
Aalten Gl,34,582,d u v ə n,6,2.7993831634521484,3.500563383102417,4.304387092590332,5.750911235809326,1.1941874027252197,2.004516363143921,0.04173266887664795,0.0,0.0,0.0
Aalten Gl,36,584,e u w ə n,6,4.254859924316406,9.059798240661621,7.40096378326416,5.263474464416504,1.522708773612976,2.250593423843384,0.031620778143405914,0.0,0.0,0.0
Aalten Gl,43,591,x ɑ l ə,5,3.2785472869873047,4.267306804656982,3.9781298637390137,3.8459177017211914,1.6204075813293457,2.6809751987457275,0.0,0.0,0.0,0.0
Aalten Gl,59,606,ə n ɦ e m ɔ ɫ,8,4.399725914001465,6.783581733703613,2.096918821334839,7.449532985687256,3.3861911296844482,4.633856296539307,7.218159198760986,3.219271659851074,0.4102955162525177,0.0
Aalten Gl,72,620,k ɑ l v ə ʁ,7,3.3737664222717285,3.737985134124756,2.829206705093384,4.048362731933594,7.245357990264893,0.9766440391540527,4.39980936050415,0.37900006771087646,0.0,0.0
Aalten Gl,74,622,k a m ə ʁ s,7,3.713074207305908,3.737985134124756,8.526698112487793,4.525442600250244,1.6434584856033325,4.210310459136963,3.211092948913574,0.13653168082237244,0.0,0.0
Aalten Gl,76,624,k ɦ ʊ ɒ n,6,3.3797149658203125,3.737985134124756,3.2491719722747803,5.816221237182617,7.057670593261719,0.2858918011188507,0.1313476860523224,0.0,0.0,0.0
