lang,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Oude Pekela Gn,4.1203303,4.178909,4.233693,3.675494,2.0492938,1.0534104,1.9887459,0.6653008
Oude-Tonge ZH prot,4.3411527,4.046449,4.0331516,3.357641,2.323642,1.9335684,0.7384108,3.1130183,0.21408108
Oude-Tonge ZH rk,4.160626,4.079108,4.3518014,3.1859014,1.9354539,1.1356597,1.0243697,0.36620632
Oudewater Ut,4.2311473,4.087947,3.9094899,2.6793022,2.2778885,1.9245787,1.4143125,1.5919701,0.065820724
Oud-Vossemeer Ze,4.2386613,3.876683,4.369488,3.0115151,2.0696924,1.145807,1.5719858,1.516691,2.060262,0.022563891
Panningen Lb,4.5274816,3.8421516,4.822811,2.807691,2.4851613,1.2885071,1.8071595,0.14355646
Papendrecht ZH,4.011266,4.544776,4.2689204,2.6552727,1.8721205,1.6206075,1.6990999,3.1055381,0.08781628
Piershil ZH,3.9758203,3.9399006,3.254558,2.9764342,2.3624976,1.7251734,1.9657522,1.3245717,0.050229363
Poederoijen Gl,4.1825666,4.118505,4.389713,3.6460745,2.3910055,2.487443,1.8700678,0.56720185,0.31983846
Posterholt Lb,4.5229115,4.4447,4.5722346,2.5272381,2.42669,1.2957109,0.9264046,0.6602589
Putten Gl,4.336406,3.8388155,4.223981,2.786205,2.0316153,1.2215861,0.9618803,0.17264253
Puttershoek ZH,3.9132617,3.931456,3.1133218,2.7996826,2.347591,2.248484,1.7375969,1.4468887,2.6784897,0.21428536
Raalte Ov,4.300868,4.5574746,4.320636,3.829483,1.8344277,2.2495534,1.1076419,0.39438584
Reek NB,4.277565,4.3431864,4.22136,2.978265,2.2596943,1.5432507,1.7986529,2.8037758,0.39656505
Renkum Gl,4.210951,4.6958995,4.2142606,3.1440074,1.9663072,2.233285,0.92129254,2.178166,0.66462624
Reusel NB,4.216388,4.2544227,4.441992,2.5648367,2.3578773,1.3619838,2.613968,1.1618227,0.02999554
Reuver Lb,4.516152,4.2420745,4.664648,2.834607,2.4070249,1.5960586,1.1651556,0.34536362,0.03848953
Rhenen Ut,4.2393994,4.3122954,3.980329,2.453941,2.2705965,1.8266368,1.9677249,2.0911672,2.967161,0.049440615
Rijkevoort NB,4.36568,4.1863694,4.5813284,3.0194352,2.3219573,1.7067863,2.2197168,0.45014387,5.7513165,1.1435167
Rijsbergen NB,4.2985935,4.0132256,3.9403303,2.8081365,2.3327298,1.529673,0.73264503,0.35030684
Rijssen Ov,4.346041,4.526004,5.195996,3.4313793,2.3985374,1.5295848,1.2469698,1.6949114,0.6426339
Rilland Ze,4.4929996,3.9637926,4.1177335,3.165784,2.1111946,1.3805704,1.6522099,1.1138161,2.0122435,0.027437305
Roderwolde Dr,3.8559241,4.0515614,3.9329512,3.638326,1.8940758,1.1501286,1.0641848,0.09308225
Roermond Lb,4.42161,3.8959186,4.381385,2.7994215,2.339411,1.5500888,1.7607273,1.2390442,1.1619545
Roggel Lb,4.3933926,4.2434163,5.0694013,2.9879477,2.7076087,1.7283522,1.8823447,1.1702958,0.017165734
Roodeschool Gn,4.274781,4.2572374,4.038938,3.2862124,2.1549723,1.1409626,1.1314733,0.05472797
Roosendaal NB,4.0368013,3.9358785,3.9140913,3.2621996,1.5030065,2.2307122,1.048828,3.6802444,0.12440909
Rossum Ov,4.412655,4.5586114,4.2931113,3.16205,1.871169,1.544613,0.8852129,0.090922065
Roswinkel Dr,3.9676654,3.8818986,4.5075097,3.4552007,1.6914494,0.9134837,0.71804404,0.1827555
Rotterdam ZH,4.2283163,4.13896,3.8776803,2.44217,1.8899994,2.083036,1.2663014,1.1678965,0.076237746
Rouveen Ov,4.256443,4.3948984,4.6717215,2.9964042,2.0094852,2.1302297,2.3655095,0.42006105
Rozendaal Gl,4.231324,4.1098785,4.2873015,3.1052935,1.8600756,1.6371262,1.2954025,3.2209575,0.18198758
Ruinen Dr,4.154854,3.7490273,4.7185264,3.8156343,2.4525106,1.9528421,1.4852341,2.7885535,1.8910046,0.77550113
Ruurlo Gl,4.389256,4.472124,4.725836,3.2859092,2.2210896,1.3863951,1.9097803,2.8149796,0.022776773
Schagen NH,4.325873,4.579846,3.848688,2.6736174,2.3654394,1.6973851,1.870563,1.1298344,0.06308825
Scheemda Gn,4.2058196,3.4998522,4.2035637,3.816011,2.0090456,1.3645012,1.7659744,0.92640734,0.09627666
Schelluinen ZH,4.4050574,4.2301316,4.314137,2.7345815,2.298162,2.3182967,1.3962395,0.98985034,0.13457309
Scheveningen ZH,3.8544066,3.7699544,2.6932683,2.7844927,2.0627658,1.8273315,1.6798675,1.0640848,0.11087817
Schinnen Lb,4.445862,3.9109304,4.239732,2.9045687,2.7528818,1.5857073,0.91580576,0.22719693
Schoonebeek Dr,3.98954,3.9875858,4.4728746,3.525211,1.8801517,1.7414273,0.70158637,0.73303074
Schoonoord Dr,3.885585,4.045518,4.638484,3.0334127,1.5460868,1.2795346,0.40290278,0.07234297
Sellingen Gn,3.8887036,4.679463,4.2001,3.7293732,1.9542683,1.4615942,0.8380027,0.0806483
Serooskerke Ze,4.47496,3.8303642,3.6037946,2.757921,2.411222,1.5030593,1.3591638,1.7806358,2.0238464,0.029967407
Sevenum Lb,4.3138456,4.045791,4.4098644,3.0770037,2.080485,1.9147024,0.96913546,0.22022325,0.04741568
s-Heerenberg Gl,4.157169,4.259529,4.288897,3.0765526,2.1565473,2.156098,1.6061733,0.51914597,0.085934825
s-Heerenbroek Ov,4.3736014,4.073261,3.970155,2.6790857,1.8217528,1.2330449,0.82515246,0.7590133,0.07644408
s-Hertogenbosch NB,4.2989407,4.540481,4.6923532,3.0453775,2.0456088,2.0865192,0.6726095,4.0826344,0.02944479
Silvolde Gl,4.3270555,4.681442,4.2949758,2.8866389,2.818466,1.6902187,1.9632906,1.3126603,0.034594968
Sint Jansteen Ze,4.066507,4.131854,3.8466783,4.0867023,2.8670495,1.6024814,1.5181264,0.29866943
Sint Maartensdijk Ze,4.3242025,3.8832912,4.1202016,2.945997,2.1544363,1.4480178,1.5880781,1.7376337,0.034362063
Sint-Annen Gn,4.0069723,4.610569,3.93674,3.7427464,1.8668832,0.72079766,0.097971275,0.044718288
Sint-Oedenrode NB,4.3417177,4.2670946,4.4183483,2.8301978,2.0201166,1.9516535,1.7582618,0.68208903,3.447966,0.32021865
Sittard Lb,4.5339947,4.191352,4.5761595,2.9486601,1.8006934,1.3171359,0.3398237,0.058435958
Slagharen Ov,4.0447927,4.8055234,4.276607,3.6550305,2.0158737,1.297019,0.21161094,0.033076283
Sliedrecht ZH,4.126344,4.074264,3.8172586,2.772989,2.3594196,2.3629003,1.0351522,2.4442856,3.2797077,0.2729642
Slochteren Gn,4.02005,4.3029666,3.9220731,3.4492335,2.0449088,1.0501664,0.70005095,0.07968581
Smilde Dr,3.7952209,4.486031,4.677429,3.435722,1.6469269,1.1065421,1.1523498,0.44389975
Someren NB,4.313163,4.041917,4.2588162,3.0042517,2.025105,2.2041252,1.0413393,1.7761594,0.106538825
Spakenburg Ut,4.4065633,3.8865168,4.1240106,2.7036636,2.0736828,1.1842784,0.49720407,0.17924698,0.008408788
Spanbroek NH,4.2268224,4.084987,3.905929,2.2393286,2.4872754,1.9610727,0.9465686,1.9509026,0.06491444
Stadskanaal Gn,4.1707644,3.8182962,3.8468156,2.9025533,1.3565358,0.8269748,0.19861528,0.08465886
Steenbergen NB,4.1851673,4.052833,4.2731333,3.3376222,1.6208019,2.1369312,1.9121137,2.5392132,0.93766755,6.337847,0.13969497
Steenderen Gl,4.3413424,4.562555,4.4401946,2.8488896,2.0921936,1.684618,1.7849398,1.2706163,0.4039609,0.013770761
Steenwijk Ov,4.1645827,4.5537014,4.216482,3.088672,2.133823,1.2245599,1.2893173,0.43633032
Stokkum Ov,4.1421685,4.501347,4.7443666,3.902412,2.179024,1.691907,0.24759986,0.082149364
Stolwijk ZH,4.0422,4.0693173,3.2849863,2.6350033,2.1377428,1.9148115,1.5598332,1.4329144,5.4604607,0.07183614
Stompwijk ZH,4.0103307,3.6147783,3.3774726,2.8299701,1.972428,2.0593758,1.5739217,1.5238899,4.727481,0.10689308
Susteren Lb,4.5139637,4.027826,4.372795,2.8974302,2.5656497,1.4049044,2.0135608,0.99606794,8.157659,1.4895272
Tegelen Lb,4.5505643,3.9882298,4.352737,2.4109192,2.359695,1.3643385,2.8304205,0.75546217,3.3969028,0.86775565
Ter Apel Gn,4.2136126,3.811796,4.109637,3.0513465,1.5460863,1.0409372,1.5867244,0.34167793,0.036292356
Teuge Gl,4.259435,4.287999,4.5486836,2.9331555,2.2829044,1.8810985,1.120697,0.76797366,0.035864126
Tiel Gl,4.135772,4.436317,4.192314,2.531711,2.0883663,1.7513112,1.1715666,0.7420119,0.060219467
Tienray Lb,4.362447,3.789985,4.734927,2.912016,2.5157895,2.2520018,3.0328197,0.13536
Tilburg NB,4.2933517,4.586468,4.3718657,3.009433,1.9658145,2.2638247,1.1145487,0.3083535
Tilligte Ov,4.0889263,4.2426214,4.1844225,3.5120287,2.1202898,0.7191855,0.3185705,0.13533556
Tubbergen Ov,4.1070514,4.3639636,4.550492,3.7418423,2.2713175,1.3144296,1.0100571,0.28885978
Ulft Gl,4.2846923,3.9242766,4.66207,3.2354584,2.0051491,1.685581,0.6816056,1.0083688,0.026074907
Urk Fl,4.15894,4.600901,4.0142674,2.5098577,2.0271108,1.2535008,1.4653772,1.2942678,0.23487224,0.012350885
Ursem NH,4.016392,4.069037,4.021248,2.868986,1.9757545,2.2653189,1.3672346,2.1585937,2.4536216,0.0874834
Usselo Ov,3.8833401,4.6991653,4.4460793,3.4130645,1.9039603,1.8444391,0.726625,0.171465
Utrecht Ut,4.318354,4.1821117,3.999073,2.9687781,2.2548637,2.061164,1.5431414,0.70283514,1.588619
Vaals Lb,4.337523,4.1504927,4.3316927,3.0278976,1.8438467,1.9182136,1.6752495,0.5509234,0.067007065
Vaassen Gl,4.300235,4.0881677,4.428737,3.119193,2.2330122,1.509907,1.3656952,1.1802076,0.038320724
Valthermond Dr,3.7606807,3.7231944,4.168229,3.6609797,1.8885983,1.2672211,0.9646612,0.07226497
Varsseveld Gl,4.307908,4.3181562,4.2194786,3.0395422,2.3834598,1.7146742,1.7448727,0.22127202
Veendam Gn,4.0887218,4.084191,4.448787,3.2552886,1.3304766,1.2454126,0.58287174,0.090986505
Veenendaal Ut,4.341595,3.9676244,4.135553,2.3508065,2.9122968,1.2777545,2.6762636,1.460889,1.7918769,0.06233375
Veghel NB,4.3118906,4.3393617,4.2116838,2.853896,2.194926,1.4716659,0.6280272,0.42109337
Velddriel Gl,4.3083506,4.415968,4.204339,3.0149655,2.0217607,2.0592587,1.7746502,0.5808455,0.092851475
Venlo Lb,4.3404183,4.340407,4.230153,2.967329,2.726034,1.8277286,0.85865444,0.17808692
Vessem NB,4.2913647,4.107022,4.428219,3.2979782,1.8578782,2.2853873,1.4601171,2.2494273,0.35949212
Vlissingen Ze,4.399965,4.0984263,4.0502906,3.1629975,1.8944497,2.0638626,1.4027008,1.2024276,5.2201376,0.042875536
Voerendaal Lb,4.49703,3.7697597,4.2450275,2.6576006,2.5877254,1.4935105,2.095424,0.16590025,0.033171415
Volendam NH,3.7836905,3.7912924,3.455521,2.9032924,1.757604,1.8154335,1.4090376,0.92113304,2.6484191,0.046581827
Vollenhove Ov,4.224967,4.607039,4.5122404,2.978395,2.026051,1.6390047,1.775986,0.75943434,0.35000196,0.033462156
Voorst Gl,4.3632994,4.186788,4.475258,3.5993836,2.055023,2.1060905,2.4451878,1.3901526,0.19141807
Voorthuizen Gl,4.191544,4.080872,4.400911,2.838972,2.30232,1.6388036,1.5560931,2.0596108,1.043473,0.012933082
Vorden Gl,4.245287,4.0959034,4.434061,3.2049527,2.3546877,1.4180425,1.6798637,1.7434298,0.55278593,0.13428311
Vreeswijk Ut,4.2288437,4.097205,3.989558,2.8426633,1.8517061,1.846583,1.4675418,0.939777,0.35721323
Vriezenveen Ov,4.1789756,4.6141,3.8512845,3.557552,2.6968498,1.8869407,1.8995816,3.3488007,2.0782497,1.508805,0.12485429
Waardenburg Gl,4.5186105,4.0863705,4.463664,2.721365,1.969922,2.3366332,2.3046112,0.648384,0.10761857
Wagenborgen Gn,4.11036,4.211284,3.9431498,3.6582944,2.0016196,1.0645659,0.8657381,0.34163812
Wanssum Lb,4.266299,3.9902925,4.7158203,3.289795,2.2284389,2.1034613,1.0912884,1.3252271,0.03867381
Wapse Dr,3.7740953,3.979653,4.3560643,3.0108483,2.0864513,1.3654759,1.8610942,0.9231105,3.423963,0.8851964
Wateringen ZH,4.0275702,4.1177096,3.0460572,2.8571672,2.7752578,1.8394102,1.4180665,2.2217517,5.122507,0.031214388
Werkhoven Ut,4.262547,4.042995,4.0442705,2.9289596,2.0515633,1.6113656,0.6217801,0.78463364,0.028253186
Westerbork Dr,4.009645,3.7923524,4.3387814,3.1914165,1.3973882,1.2030542,0.564002,0.118710935
Westkapelle Ze,4.454912,3.866062,4.1896405,3.5150464,2.1591144,1.6616589,1.3631651,3.2186177,1.8113234,0.053852487
Wierden Ov,4.257751,4.6391945,4.9294405,4.320035,2.2670765,1.9782121,2.8182268,0.17112717,0.045058716
Wijdenes NH,4.126795,4.144242,4.39443,3.1278167,2.5481608,1.9598874,0.7929476,1.2063614,0.1088905
Wijhe Ov,4.076879,4.928016,4.575813,3.1703784,2.1676705,2.3263152,1.5555042,1.0228062,0.038535412
Wijk bij Duurstede Ut,4.3470144,4.1712008,3.9056156,3.1680052,2.0209134,1.8635731,1.1007956,1.342857,6.5601315,0.10903275
Willemstad NB,4.2157183,4.276807,4.112473,3.1432922,2.013328,2.010468,0.6060685,5.972939,0.02378379
Wilp Gl,4.3151507,4.4143715,4.333363,3.679121,2.2867649,1.7890117,1.8665944,1.3589386,0.043241903
Windesheim Ov,4.2173243,4.4234295,4.8332605,3.2023304,1.8816835,1.7053323,1.4495215,1.5261967,0.0484754
Winterswijk Gl,4.2989793,4.536529,4.7058716,3.3994179,1.7987293,1.9834812,1.6689773,0.8911865,2.5908809,0.83014995
Wissenkerke Ze,4.192195,4.320447,4.0604353,3.2171519,2.033069,1.9111882,2.5232685,1.3629302,2.3395605,0.031704735
Woudenberg Ut,4.0968127,4.331611,4.192321,2.9145064,2.3746393,1.8020108,1.5275271,1.2753506,6.123128,0.017091123
Wouw NB,4.336038,3.836624,3.9366493,2.642191,1.7731857,1.6102583,1.545391,0.8925735,0.032672655
Zaandijk NH,4.1677895,4.533749,4.1171517,2.9085948,1.9891218,2.0577283,0.99271417,3.5817525,0.17722361
Zalk Ov,4.312945,4.321964,4.600294,3.0305722,1.463681,1.5225028,1.6301651,0.7953591,0.036428362
Zandvoort NH,4.3135376,4.399129,3.8428457,2.9909475,1.9086237,1.7903429,2.3040009,1.3371804,3.331238,0.07265307
Zeddam Gl,4.08011,4.494961,4.3037534,2.9250727,1.6691595,1.199124,0.6357609,0.095136024,0.055585463
Zeeland NB,4.300652,3.9523637,4.2486286,2.615625,2.0373695,1.8593606,1.2678528,1.7249712,0.04543623
Zegveld Ut,4.0462775,3.6338325,3.2394536,2.9293954,1.6249145,1.5438833,0.99989486,0.9009018,2.3046033,0.062384147
Zelhem Gl,4.3536634,4.328915,4.481517,3.0983431,2.3714032,1.6473508,1.2626234,1.3680559,0.05148827
Zetten Gl,4.014274,4.1294065,4.115044,2.7450538,1.612212,1.7896911,1.4069105,0.9687803,0.1311112
Zevenaar Gl,3.873298,4.384505,4.44408,3.594666,2.076862,1.6366893,0.8024154,4.595019,0.04017703
Zevenbergen NB,4.3135605,4.336556,4.2485814,3.1711748,1.7870319,2.6425786,0.9341811,2.158442,0.065098725
Zierikzee Ze,4.321242,4.2056813,4.0987515,3.600471,2.177476,1.5527062,1.6910832,0.8840724,4.4477243,0.06440531
Zieuwent Gl,4.318865,4.3630247,4.297081,3.1314757,1.8349509,2.2591808,1.4536318,0.732168,0.029246781
Zoetermeer ZH,3.9983027,4.1545844,3.6843908,3.1222675,2.130273,1.4281497,0.98877704,0.92489576,2.5515952,0.029742008
Zoutkamp Gn,3.9742274,4.738135,4.3536053,3.436369,1.8927737,1.0774212,0.65564394,0.21743947
Zuiddorpe Ze,3.9433322,4.285606,4.484557,3.2536898,2.2656534,1.7721417,1.497864,1.367042,0.020924341
Zuid-Sleen Dr,3.9998405,3.6064074,4.2000737,3.7050154,1.7505894,1.4905597,1.4959339,0.8048499,2.1593096
Zuidzande Ze,4.0324407,4.3867326,4.2637944,3.1011581,2.3325822,1.6885382,1.1182727,1.1553019,0.038546965
Zundert NB,4.2630067,4.4067173,4.200225,2.8530576,2.1598358,2.262639,1.0601039,1.7038344,0.028356995
Zutphen Gl,4.1804166,4.506855,4.2957206,2.9542067,2.016942,1.5403163,1.1418422,1.6113104,0.23627687,0.023149027
Zwartsluis Ov,4.3063087,3.9328017,4.3481936,3.3407555,2.3154838,1.6074803,1.7277439,0.033466246
Zwinderen Dr,4.0151587,3.99769,4.627747,3.2856243,1.4227556,1.2361506,0.9248017,0.024803387
Zwolle Ov,4.2601643,4.225757,4.4548326,3.5569596,2.3945196,1.179425,2.8405106,0.8398121,0.08024729
