lang	avg_len	shannon	test_shannon	test_loss	test_acc	best_epoch	val_loss	val_acc
Den Oever NH	5.0	4.48617454292868	4.456087138899792	4.098941802978516	0.1428571492433548	22.0	5.753430366516113	0.1350482255220413
Deurne NB	4.745454545454545	4.540301965476278	4.448516427421249	4.285949152166193	0.1677215248346328	22.0	6.0907182693481445	0.180272102355957
Deventer Ov	5.2	4.4894436015787935	4.483888862939192	4.12226396040483	0.1612903177738189	29.0	5.454745292663574	0.1480362564325332
Didam Gl	4.631578947368421	4.605877246541364	4.43265602280838	4.24902772066886	0.1651090234518051	26.0	5.839358329772949	0.1744966506958007
Diemen NH	5.368421052631579	4.48069210926044	4.369741351413736	3.8558526290090462	0.1652892529964447	31.0	5.405784606933594	0.1812865436077118
Diepenveen Ov	4.719298245614035	4.58491504302029	4.551245930994924	4.306402373732182	0.15644171833992	32.0	5.949317932128906	0.1423728764057159
Dieren Gl	5.035714285714286	4.440545232810193	4.387883104145806	4.000347137451172	0.1745562106370926	28.0	5.416879177093506	0.1749999970197677
Dodewaard Gl	4.714285714285714	4.509475865185038	4.44117116581857	4.164891379220145	0.1749999970197677	18.0	5.707001686096191	0.1944444477558136
Doesburg Gl	5.12280701754386	4.5457759468054215	4.497720924225752	4.282599733586897	0.1690544486045837	29.0	5.711357116699219	0.1733746081590652
Doetinchem Gl	5.107142857142857	4.491344788602559	4.452844042245864	3.985698699951172	0.1900584846735	27.0	5.547373294830322	0.1910828053951263
Dongen NB	4.807017543859649	4.557020392723308	4.420895058460864	4.205951356051261	0.1691842973232269	26.0	5.839302062988281	0.1720779240131378
Doornspijk Gl	4.482142857142857	4.599421799601351	4.56043450304901	4.203046798706055	0.1596091091632843	24.0	5.684952259063721	0.1604477614164352
Driebruggen ZH	5.464285714285714	4.511058239436934	4.412760871326906	3.76773452758789	0.1602209955453872	33.0	5.064909934997559	0.1757925003767013
Druten Gl	4.803921568627451	4.533649161003347	4.411860095530022	4.226426367666207	0.1655405461788177	21.0	5.661203384399414	0.1752577275037765
Dwingeloo Dr	4.732142857142857	4.670192436095446	4.598228582506481	4.229869842529297	0.1401869058609008	20.0	5.860034942626953	0.1331168860197067
Echt Lb	4.618181818181818	4.747974346022246	4.647711300753265	4.509159712357954	0.1682847887277603	21.0	6.047787189483643	0.1827586144208908
Edam NH	5.140350877192983	4.501950385893699	4.3943657291652505	3.862346983792489	0.1628571450710296	21.0	5.4096760749816895	0.1834862381219864
Ede Gl	4.714285714285714	4.560019654006661	4.477152897165106	4.2417289188929965	0.1687500029802322	20.0	5.97098970413208	0.1724137961864471
Eede Ze	4.649122807017544	4.513902326942929	4.437815398863135	4.073652033220258	0.1677018702030182	26.0	5.525957107543945	0.158620685338974
Eelde Dr	4.589285714285714	4.723481843513133	4.612768182256356	4.080869947160993	0.1821086257696151	24.0	5.752590179443359	0.1569965779781341
Eenrum Gn	4.611111111111111	4.668907826673809	4.622809707271832	4.212779857494213	0.1683168411254882	26.0	5.68092679977417	0.1546762585639953
Eexterveen Dr	4.660714285714286	4.693753150911303	4.565372301620981	4.065151759556362	0.1608832776546478	25.0	5.614326000213623	0.1564625799655914
Egmond aan Zee NH	4.660714285714286	4.423677939542227	4.306365471450754	4.04824093409947	0.1892744451761245	28.0	5.874515533447266	0.1887417286634445
